"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","집행상태코드 심볼","현황도형 생성일시","면적(도형)","길이(도형)"
"114185","11000UQ153PS202012300014","UQT300","UQT320"," ","UQT320","11000URZ202012170044","11650NTC202012170008","경관녹지","11000","14","EMA0009","2020-12-30 00:00:00.0","33.13161779","23.48906269"
"117419","11000UQ153PS202012300004","UQT300","UQT320"," ","UQT320","11000URZ202012170032","11650NTC202012170008","경관녹지","11000","경2","EMA0009","2020-12-30 00:00:00.0","863.64353877","251.47583776"
"114184","11000UQ153PS202012300013","UQT300","UQT320"," ","UQT320","11000URZ202012170043","11650NTC202012170008","경관녹지","11000","13","EMA0009","2020-12-30 00:00:00.0","182.99587481","86.35332380"
"114179","11000UQ153PS202012300008","UQT300","UQT320"," ","UQT320","11000URZ202012170038","11650NTC202012170008","경관녹지","11000","경8","EMA0009","2020-12-30 00:00:00.0","5880.12732830","1388.61586573"
"114178","11000UQ153PS202012300007","UQT300","UQT320"," ","UQT320","11000URZ202012170037","11650NTC202012170008","경관녹지","11000","경7","EMA0009","2020-12-30 00:00:00.0","29.27136100","21.87781672"
"114177","11000UQ153PS202012300006","UQT300","UQT320"," ","UQT320","11000URZ202012170036","11650NTC202012170008","경관녹지","11000","경6","EMA0009","2020-12-30 00:00:00.0","131.88731764","58.05190990"
"119107","11260UQ153PS202012230001","UQT200","UQT205"," ","UQT205","11260URZ202012220001","11260NTC202012220002","소공원","11260"," ","EMA0009","2020-12-23 00:00:00.0","499.99997743","94.12619476"
"119033","11000UQ153PS202012070001","UQT200","UQT270"," ","UQT270","11000URZ202012010013","11000NTC202012010001","문화공원","11000","1","EMA0009","2020-12-07 00:00:00.0","2511.35016098","382.71435864"
"119035","11000UQ153PS202012070003","UQT200","UQT205"," ","UQT205","11000URZ202012010015","11000NTC202012010001","소공원","11000","3","EMA0009","2020-12-07 00:00:00.0","1118.50773831","148.07922381"
"119034","11000UQ153PS202012070002","UQT200","UQT205"," ","UQT205","11000URZ202012010014","11000NTC202012010001","소공원","11000","2","EMA0009","2020-12-07 00:00:00.0","831.23592423","114.19917268"
"119029","11000UQ153PS202012040001","UQT200","UQT205"," ","UQT205","11000URZ202012040001","11380NTC202012040001","소공원","11000","2","EMA0009","2020-12-04 00:00:00.0","1106.98743750","144.83629053"
"119030","11000UQ153PS202012040002","UQT200","UQT220"," ","UQT220","11000URZ202011090016","11200NTC202011090006","근린공원","11000","1","EMA0009","2020-12-04 00:00:00.0","401286.30107700","12331.36821550"
"119032","11000UQ153PS202012040003","UQT200","UQT220"," ","UQT220","11000URZ202011090016","11200NTC202011090006","근린공원","11000","1","EMA0009","2020-12-04 00:00:00.0","401286.30107700","12331.36821550"
"113646","11545UQ153PS202012010002","UQT100","UQT120","UQT129","UQT129","11545URZ202011240004","11545NTC202011240001","일반광장시설 기타","11545","1","EMA0009","2020-12-01 00:00:00.0","3726.90540572","287.35465878"
"118664","11545UQ153PS202012010001","UQT300","UQT310"," ","UQT310","11545URZ202011240003","11545NTC202011240001","완충녹지","11545","1","EMA0009","2020-12-01 00:00:00.0","2163.15279401","392.94435215"
"113647","11440UQ153PS202012010001","UQT200","UQT205"," ","UQT205","11440URZ202011270005","11440NTC202011270004","소공원","11440","1","EMA0009","2020-12-01 00:00:00.0","822.73312133","123.62060856"
"118650","11590UQ153PS202011270001","UQT200","UQT220"," ","UQT220","11590URZ202011170001","11590NTC202011170002","근린공원","11590","4","EMA0009","2020-11-27 00:00:00.0","5218.86062597","468.83446539"
"116829","11000UQ153PS202011260001","UQT200","UQT205"," ","UQT205","11000URZ202011120038","11230NTC202011120003","소공원","11000","2","EMA0009","2020-11-26 00:00:00.0","1568.77334352","155.07956354"
"113387","11000UQ153PS202011230001","UQT200","UQT205"," ","UQT205","11000URZ202011160038","11230NTC202011160002","소공원","11000"," ","EMA0009","2020-11-23 00:00:00.0","2099.94644788","198.00763957"
"118660","11710UQ153PS202011200010","UQT300","UQT310"," ","UQT310","11710URZ202011100009","11710NTC202011100012","완충녹지","11710","16","EMA0009","2020-11-20 00:00:00.0","3178.35148708","525.55236309"
"119028","11710UQ153PS202011200007","UQT300","UQT310"," ","UQT310","11710URZ202011100006","11710NTC202011100012","완충녹지","11710","11","EMA0009","2020-11-20 00:00:00.0","860.70702208","168.51845398"
"118662","11710UQ153PS202011200012","UQT300","UQT310"," ","UQT310","11710URZ202011100011","11710NTC202011100012","완충녹지","11710","32","EMA0009","2020-11-20 00:00:00.0","1862.50463295","331.49711455"
"118661","11710UQ153PS202011200011","UQT300","UQT310"," ","UQT310","11710URZ202011100010","11710NTC202011100012","완충녹지","11710","31","EMA0009","2020-11-20 00:00:00.0","1292.98727303","240.18137799"
"118659","11710UQ153PS202011200009","UQT300","UQT330"," ","UQT330","11710URZ202011100013","11710NTC202011100012","연결녹지","11710","8","EMA0009","2020-11-20 00:00:00.0","10294.57123180","804.58536128"
"118658","11710UQ153PS202011200008","UQT300","UQT310"," ","UQT310","11710URZ202011100012","11710NTC202011100012","완충녹지","11710","35","EMA0009","2020-11-20 00:00:00.0","6438.03438374","935.23186697"
"118053","11710UQ153PS202011200001","UQT300","UQT310"," ","UQT310","11710URZ202011100008","11710NTC202011100012","완충녹지","11710","15","EMA0009","2020-11-20 00:00:00.0","3541.79867432","549.12042368"
"118054","11710UQ153PS202011200002","UQT300","UQT310"," ","UQT310","11710URZ202011100003","11710NTC202011100012","완충녹지","11710","4","EMA0009","2020-11-20 00:00:00.0","1896.99999943","339.54415587"
"118055","11710UQ153PS202011200003","UQT300","UQT310"," ","UQT310","11710URZ202011100004","11710NTC202011100012","완충녹지","11710","8","EMA0009","2020-11-20 00:00:00.0","1359.89795590","237.40031667"
"119027","11710UQ153PS202011200006","UQT300","UQT310"," ","UQT310","11710URZ202011100007","11710NTC202011100012","완충녹지","11710","12","EMA0009","2020-11-20 00:00:00.0","4731.66705297","733.65569842"
"119026","11710UQ153PS202011200005","UQT300","UQT310"," ","UQT310","11710URZ202011100005","11710NTC202011100012","완충녹지","11710","10","EMA0009","2020-11-20 00:00:00.0","3170.19237110","551.47002214"
"113738","11710UQ153PS202011200004","UQT200","UQT220"," ","UQT220","11710URZ202011100002","11710NTC202011100012","근린공원","11710","12","EMA0009","2020-11-20 00:00:00.0","17872.77806330","904.08970704"
"115064","11710UQ153PS202011180006","UQT200","UQT205"," ","UQT205","11710URZ202010230001","11710NTC202010230006","소공원","11710","1","EMA0009","2020-11-18 00:00:00.0","4956.42811139","297.01429791"
"118241","11710UQ153PS202011180007","UQT300","UQT330"," ","UQT330","11710URZ202011100001","11000NTC202011100013","연결녹지","11710","1","EMA0009","2020-11-18 00:00:00.0","3501.02810200","503.22720904"
"113651","11710UQ153PS202011180003","UQT200","UQT205"," ","UQT205","11710URZ202010230001","11710NTC202010230006","소공원","11710","1","EMA0009","2020-11-18 00:00:00.0","4956.42811139","297.01429791"
"118240","11710UQ153PS202011180002","UQT200","UQT205"," ","UQT205","11710URZ202010230001","11710NTC202010230006","소공원","11710","1","EMA0009","2020-11-18 00:00:00.0","4956.42811139","297.01429791"
"116017","11710UQ153PS202011180001","UQT200","UQT205"," ","UQT205","11710URZ202010230001","11710NTC202010230006","소공원","11710","1","EMA0009","2020-11-18 00:00:00.0","4956.42811139","297.01429791"
"118052","11740UQ153PS202011180004","UQT300","UQT320"," ","UQT320","11740URZ202011160013","11740NTC202011160003","경관녹지","11740","3","EMA0009","2020-11-18 00:00:00.0","809.03703307","176.33208200"
"115059","11710UQ153PS202011180004","UQT200","UQT205"," ","UQT205","11710URZ202010230001","11710NTC202010230006","소공원","11710","1","EMA0009","2020-11-18 00:00:00.0","4956.42811139","297.01429791"
"113652","11710UQ153PS202011180005","UQT200","UQT205"," ","UQT205","11710URZ202010230001","11710NTC202010230006","소공원","11710","1","EMA0009","2020-11-18 00:00:00.0","4956.42811139","297.01429791"
"113653","11740UQ153PS202011180001","UQT200","UQT205"," ","UQT205","11740URZ202011160010","11740NTC202011160003","소공원","11740","19","EMA0009","2020-11-18 00:00:00.0","5156.61978375","563.54970186"
"113654","11740UQ153PS202011180003","UQT300","UQT320"," ","UQT320","11740URZ202011160012","11740NTC202011160003","경관녹지","11740","2","EMA0009","2020-11-18 00:00:00.0","2470.71694817","410.46222273"
"113648","11140UQ153PS202011170001","UQT200","UQT205"," ","UQT205","11140URZ202009230003","11140NTC202009230003","소공원","11140","3","EMA0009","2020-11-17 00:00:00.0","385.20201406","94.37915863"
"113649","11140UQ153PS202011170002","UQT200","UQT205"," ","UQT205","11140URZ202009230003","11140NTC202009230003","소공원","11140","3","EMA0009","2020-11-17 00:00:00.0","385.20201406","94.37915863"
"113641","11470UQ153PS202011130001","UQT300","UQT320"," ","UQT320","11470URZ202011060001","11470NTC202011060001","경관녹지","11470","1","EMA0009","2020-11-13 00:00:00.0","4938.48972686","387.77741401"
"113834","11000UQ153PS202011130001","UQT200","UQT260"," ","UQT260","11000URZ202011050011","11350NTC202011050004","역사공원","11000","2","EMA0009","2020-11-13 00:00:00.0","8119.18288783","472.87702574"
"115065","11350UQ153PS202011130004","UQT300","UQT320"," ","UQT320","11350URZ202011090007","11350NTC202011090008","경관녹지","11350","1","EMA0009","2020-11-13 00:00:00.0","11658.27059770","1226.57410288"
"113642","11470UQ153PS202011130002","UQT500","UQT590"," ","UQT590","11470URZ202011060002","11470NTC202011060001","공공공지시설 기타","11470","1","EMA0009","2020-11-13 00:00:00.0","1403.76100035","158.64500458"
"113835","11000UQ153PS202011130002","UQT500","UQT590"," ","UQT590","11000URZ202011050012","11350NTC202011050004","공공공지시설 기타","11000","4","EMA0009","2020-11-13 00:00:00.0","266.64369155","101.24266600"
"115922","11350UQ153PS202011130002","UQT300","UQT330"," ","UQT330","11350URZ202011090005","11350NTC202011090008","연결녹지","11350","1","EMA0009","2020-11-13 00:00:00.0","3667.11389547","501.88322426"
"113640","11305UQ153PS202011130001","UQT200","UQT205"," ","UQT205","11305URZ202011100001","11305NTC202011100016","소공원","11305","1","EMA0009","2020-11-13 00:00:00.0","1604.08964394","221.60325410"
"113643","11000UQ153PS202011130003","UQT200","UQT270"," ","UQT270","11000URZ202010240004","11470NTC202010240001","문화공원","11000"," ","EMA0009","2020-11-13 00:00:00.0","218961.00770200","2894.43920574"
"118239","11350UQ153PS202011130003","UQT300","UQT330"," ","UQT330","11350URZ202011090006","11350NTC202011090008","연결녹지","11350","2","EMA0009","2020-11-13 00:00:00.0","2442.51826371","523.89651418"
"113645","11140UQ153PS202011130001","UQT200","UQT205"," ","UQT205","11140URZ202009230003","11140NTC202009230003","소공원","11140","3","EMA0009","2020-11-13 00:00:00.0","385.20201406","94.37915863"
"116975","11710UQ153PS202011120001","UQT200","UQT205"," ","UQT205","11710URZ202010230001","11710NTC202010230006","소공원","11710","1","EMA0009","2020-11-12 00:00:00.0","4956.42811139","297.01429791"
"115921","11000UQ153PS202011120007","UQT500","UQT590"," ","UQT590","11000URZ202010240014","11000NTC202010260001","공공공지시설 기타","11000","1","EMA0009","2020-11-12 00:00:00.0","183.54209759","61.85397032"
"113587","11000UQ153PS202011120002","UQT300","UQT320"," ","UQT320","11000URZ202011090004","11590NTC202011090002","경관녹지","11000","1","EMA0009","2020-11-12 00:00:00.0","1805.45448778","351.97515039"
"117931","11710UQ153PS202011120002","UQT300","UQT330"," ","UQT330","11710URZ202011100001","11000NTC202011100013","연결녹지","11710","1","EMA0009","2020-11-12 00:00:00.0","3501.02810200","503.22720904"
"117932","11000UQ153PS202011120005","UQT200","UQT220"," ","UQT220","11000URZ202010240012","11000NTC202010260001","근린공원","11000","1","EMA0009","2020-11-12 00:00:00.0","141128.08960700","1815.42868598"
"118712","11000UQ153PS202011120004","UQT300","UQT320"," ","UQT320","11000URZ202011090004","11590NTC202011090002","경관녹지","11000","1","EMA0009","2020-11-12 00:00:00.0","1805.45448778","351.97515039"
"115920","11000UQ153PS202011120006","UQT200","UQT205"," ","UQT205","11000URZ202010240013","11000NTC202010260001","소공원","11000","2","EMA0009","2020-11-12 00:00:00.0","2482.02839245","222.83039408"
"117245","11380UQ153PS202011110002","UQT200","UQT210"," ","UQT210","11000URZ202008310010","11380NTC202008310004","어린이공원","11380"," ","EMA0009","2020-11-11 00:00:00.0","5137.70900638","314.10812199"
"117247","11380UQ153PS202011110004","UQT200","UQT205"," ","UQT205","11000URZ202008310011","11380NTC202008310004","소공원","11380"," ","EMA0009","2020-11-11 00:00:00.0","1099.82495826","136.17701089"
"117248","11380UQ153PS202011110005","UQT300","UQT320"," ","UQT320","11000URZ202008310013","11380NTC202008310004","경관녹지","11380"," ","EMA0009","2020-11-11 00:00:00.0","134.06583446","55.16030354"
"117249","11380UQ153PS202011110006","UQT500","UQT590"," ","UQT590","11000URZ202008310015","11380NTC202008310004","공공공지시설 기타","11380","2","EMA0009","2020-11-11 00:00:00.0","29.61702250","39.22985711"
"117250","11380UQ153PS202011110007","UQT200","UQT220"," ","UQT220","11000URZ202008310012","11380NTC202008310004","근린공원","11380","37","EMA0009","2020-11-11 00:00:00.0","534524.17873300","16302.96658450"
"113489","11380UQ153PS202011110001","UQT500","UQT590"," ","UQT590","11000URZ202008310014","11380NTC202008310004","공공공지시설 기타","11380","1","EMA0009","2020-11-11 00:00:00.0","46.56909700","52.53307859"
"113586","11350UQ153PS202011110002","UQT200","UQT270"," ","UQT270","11350URZ202010260004","11350NTC202010260002","문화공원","11350"," ","EMA0009","2020-11-11 00:00:00.0","40435.84626720","1214.31456907"
"113491","11350UQ153PS202011110001","UQT300","UQT330"," ","UQT330","11350URZ202010260001","11350NTC202010260002","연결녹지","11350"," ","EMA0009","2020-11-11 00:00:00.0","54682.85918310","6554.92728954"
"117246","11380UQ153PS202011110003","UQT200","UQT210"," ","UQT210","11000URZ202008310010","11380NTC202008310004","어린이공원","11380"," ","EMA0009","2020-11-11 00:00:00.0","5137.70900638","314.10812199"
"119025","11710UQ153PS202011100074","UQT500","UQT590"," ","UQT590","11710URZ202010230083","11710NTC202010230007","공공공지시설 기타","11710","33","EMA0009","2020-11-10 00:00:00.0","1565.01183790","392.35882126"
"115392","11710UQ153PS202011100093","UQT200","UQT210"," ","UQT210","11710URZ202010230071","11710NTC202010230007","어린이공원","11710","1","EMA0009","2020-11-10 00:00:00.0","1594.49499989","158.79786437"
"118711","11710UQ153PS202011100077","UQT500","UQT590"," ","UQT590","11710URZ202010230090","11710NTC202010230007","공공공지시설 기타","11710","50","EMA0009","2020-11-10 00:00:00.0","197.58608064","77.60545171"
"118648","11710UQ153PS202011100116","UQT500","UQT590"," ","UQT590","11710URZ202010230090","11710NTC202010230007","공공공지시설 기타","11710","50","EMA0009","2020-11-10 00:00:00.0","197.58608064","77.60545171"
"118651","11710UQ153PS202011100124","UQT500","UQT590"," ","UQT590","11710URZ202010230081","11710NTC202010230007","공공공지시설 기타","11710","2","EMA0009","2020-11-10 00:00:00.0","192.94276470","92.16489091"
"116763","11710UQ153PS202011100090","UQT500","UQT590"," ","UQT590","11710URZ202010230090","11710NTC202010230007","공공공지시설 기타","11710","50","EMA0009","2020-11-10 00:00:00.0","197.58608064","77.60545171"
"117003","11710UQ153PS202011100029","UQT200","UQT220"," ","UQT220","11710URZ202010230072","11710NTC202010230007","근린공원","11710","1","EMA0009","2020-11-10 00:00:00.0","198233.01059300","8199.33592651"
"117002","11710UQ153PS202011100028","UQT200","UQT210"," ","UQT210","11710URZ202010230071","11710NTC202010230007","어린이공원","11710","1","EMA0009","2020-11-10 00:00:00.0","1594.49499989","158.79786437"
"115022","11710UQ153PS202011100080","UQT200","UQT210"," ","UQT210","11710URZ202010230071","11710NTC202010230007","어린이공원","11710","1","EMA0009","2020-11-10 00:00:00.0","1594.49499989","158.79786437"
"117001","11710UQ153PS202011100012","UQT500","UQT590"," ","UQT590","11710URZ202010230090","11710NTC202010230007","공공공지시설 기타","11710","50","EMA0009","2020-11-10 00:00:00.0","197.58608064","77.60545171"
"113390","11710UQ153PS202011100113","UQT500","UQT590"," ","UQT590","11710URZ202010230083","11710NTC202010230007","공공공지시설 기타","11710","33","EMA0009","2020-11-10 00:00:00.0","1565.01183790","392.35882126"
"117172","11000UQ153PS202011100001","UQT300","UQT310"," ","UQT310","11740URZ202007070014","11000NTC202007070002","완충녹지","11000","1","EMA0009","2020-11-10 00:00:00.0","30858.10282290","6422.89993782"
