번호,광역지자체,시군구, 50키로와트 , 100키로와트 , 100키로와트듀얼 , 200키로와트듀얼 , 300키로와트이상 ,  사용량(키로와트시)  
3039,경남,남해군,2,0,0,0,0,"12,294"
3040,경북,성주군,2,0,0,0,0,"12,955"
3041,부산,강서구,1,0,0,0,0,"32,843"
3042,부산,부산진구,1,0,0,0,0,"20,706"
3043,부산,부산진구,1,0,0,0,0,"21,962"
3044,부산,연제구,2,0,4,0,0,"55,055"
3045,경남,밀양시,1,0,0,0,0,"16,112"
3046,경남,양산시,1,0,0,0,0,"10,428"
3047,경남,양산시,1,0,0,0,0,"3,737"
3048,경남,양산시,1,0,0,0,0,"42,241"
3049,경남,의령군,1,0,0,0,0,"17,200"
3050,울산,남구,1,0,0,0,0,"4,980"
3051,울산,북구,1,0,0,0,0,"6,419"
3052,경남,창원시,1,0,0,0,0,"32,034"
3053,경남,창원시,1,0,0,0,0,"32,638"
3054,경남,창원시,1,0,0,0,0,"47,207"
3055,경남,합천군,1,0,0,0,0,"15,841"
3056,울산,남구,2,0,0,0,0,"66,731"
3057,부산,사상구,1,0,0,0,0,"56,414"
3058,부산,동래구,1,0,0,0,0,"43,880"
3059,부산,중구,1,0,0,0,0,"55,854"
3060,경남,거제시,1,0,0,0,0,"47,890"
3061,경남,창원시,2,0,0,0,0,"75,174"
3062,경남,김해시,1,0,0,0,0,"44,244"
3063,경남,창원시,1,0,0,0,0,"61,355"
3064,부산,강서구,2,0,0,0,0,"31,229"
3065,대구,달성군,1,0,0,0,0,878
3066,대구,달서구,1,0,0,0,0,"40,666"
3067,대구,달성군,1,0,0,0,0,"19,853"
3068,경북,경산시,1,0,0,0,0,"13,351"
3069,경북,경주시,1,0,0,0,0,"9,048"
3070,경북,상주시,1,0,0,0,0,"4,351"
3071,경북,상주시,1,0,0,0,0,"19,014"
3072,경북,상주시,1,0,0,0,0,"8,837"
3073,경북,상주시,1,0,0,0,0,"2,250"
3074,경북,상주시,1,0,0,0,0,"10,072"
3075,경북,상주시,1,0,0,0,0,"3,125"
3076,경북,안동시,1,0,0,0,0,"16,885"
3077,경북,영덕군,1,0,0,0,0,"9,143"
3078,경북,구미시,1,0,0,0,0,"17,638"
3079,경북,예천군,1,0,0,0,0,"11,465"
3080,경북,의성군,1,0,0,0,0,"2,995"
3081,경북,포항시,1,0,0,0,0,"13,963"
3082,경북,포항시,1,0,0,0,0,"38,685"
3083,경북,포항시,1,0,0,0,0,"34,094"
3084,경북,경주시,2,0,0,0,0,"48,597"
3085,경북,영천시,1,0,0,0,0,"8,952"
3086,경북,영천시,1,0,0,0,0,"7,132"
3087,경북,영천시,1,0,0,0,0,"5,142"
3088,경북,영천시,1,0,0,0,0,"26,022"
3089,경북,영천시,1,0,0,0,0,"6,463"
3090,경북,청송군,2,0,0,0,0,"27,778"
3091,경북,영주시,1,0,0,0,0,"5,879"
3092,경북,포항시,1,0,0,0,0,"16,480"
3093,경북,김천시,1,0,0,0,0,"34,896"
3094,경북,포항시,1,0,0,0,0,"64,185"
3095,경북,구미시,2,0,0,0,0,"91,269"
3096,강원,삼척시,1,0,0,0,0,"18,303"
3097,강원,삼척시,1,0,0,0,0,"16,129"
3098,강원,삼척시,1,0,0,0,0,"15,641"
3099,강원,삼척시,1,0,0,0,0,"33,141"
3100,강원,속초시,1,0,0,0,0,"20,987"
3101,강원,태백시,1,0,0,0,0,"4,826"
3102,강원,원주시,2,0,0,0,0,"27,490"
3103,강원,인제군,2,0,0,0,0,"10,538"
3104,강원,평창군,2,0,0,0,0,"21,809"
3105,강원,원주시,2,0,0,0,0,"2,668"
3106,경북,영주시,2,0,0,0,0,"2,653"
3107,강원,원주시,2,0,0,0,0,"6,839"
3108,강원,원주시,2,0,0,0,0,"6,402"
3109,강원,태백시,2,0,0,0,0,"12,649"
3110,강원,태백시,2,0,0,0,0,"6,832"
3111,강원,속초시,1,0,0,0,0,"11,918"
3112,강원,삼척시,1,0,0,0,0,"8,137"
3113,강원,원주시,1,0,0,0,0,"23,654"
3114,대전,대덕구,1,0,0,0,0,"9,808"
3115,대전,동구,1,0,0,0,0,"19,385"
3116,충남,서천군,1,0,0,0,0,"5,836"
3117,충남,태안군,2,0,0,0,0,"31,346"
3118,충남,태안군,2,0,0,0,0,"13,761"
3119,충북,진천군,1,0,0,0,0,"3,029"
3120,충북,청주시,2,0,0,0,0,"42,853"
3121,충북,청주시,1,0,0,0,0,"70,549"
3122,충북,보은군,2,0,0,0,0,"14,681"
3123,충북,괴산군,2,0,0,0,0,"3,090"
3124,충북,제천시,2,0,0,0,0,"7,941"
3125,충북,제천시,1,0,0,0,0,"4,479"
3126,충북,단양군,1,0,0,0,0,"1,727"
3127,대전,유성구,1,0,0,0,0,"69,776"
3128,충남,천안시,2,0,0,0,0,"94,007"
3129,충남,홍성군,1,0,0,0,0,"33,983"
3130,충북,제천시,1,0,0,0,0,"32,895"
3131,충북,충주시,1,0,0,0,0,"54,005"
3132,강원,원주시,1,0,0,0,0,"54,657"
3133,강원,인제군,1,1,0,0,0,"207,145"
3134,강원,홍천군,1,1,0,0,0,"124,940"
3135,강원,홍천군,0,2,0,0,0,"138,396"
3136,강원,인제군,1,0,2,0,0,"163,783"
3137,광주,북구,1,0,0,0,0,"22,645"
3138,전남,순천시,1,0,0,0,0,"48,841"
3139,전남,순천시,1,0,0,0,0,"12,091"
3140,전남,순천시,1,0,0,0,0,"54,824"
3141,전남,순천시,1,0,0,0,0,"28,472"
3142,전남,고흥군,2,0,0,0,0,"5,793"
3143,전남,영광군,1,0,0,0,0,"1,212"
3144,전남,영광군,1,0,0,0,0,"4,258"
3145,전남,영광군,1,0,0,0,0,"12,318"
3146,전남,영광군,1,0,0,0,0,"7,172"
3147,전남,구례군,1,0,0,0,0,"2,592"
3148,전남,구례군,2,0,0,0,0,"19,025"
3149,전남,구례군,2,0,0,0,0,"15,696"
3150,전남,구례군,2,0,0,0,0,"1,923"
3151,전남,장성군,2,0,0,0,0,"9,229"
3152,전남,장성군,2,0,0,0,0,"4,127"
3153,전남,장성군,2,0,0,0,0,"2,194"
3154,전북,부안군,2,0,0,0,0,"60,140"
3155,전북,부안군,2,0,0,0,0,"15,449"
3156,전남,영암군,1,0,0,0,0,"20,416"
3157,전남,영암군,2,0,0,0,0,"9,065"
3158,전남,무안군,1,0,0,0,0,"5,559"
3159,전남,무안군,1,0,0,0,0,"13,178"
3160,전남,무안군,1,0,0,0,0,"48,165"
3161,전남,화순군,2,0,0,0,0,"11,837"
3162,전북,남원시,2,0,0,0,0,"4,855"
3163,전북,남원시,2,0,0,0,0,"8,827"
3164,전북,정읍시,1,0,0,0,0,"5,376"
3165,전북,정읍시,2,0,0,0,0,"16,691"
3166,전북,정읍시,2,0,0,0,0,"19,921"
3167,전북,무주군,2,0,0,0,0,"5,706"
3168,전북,무주군,2,0,0,0,0,"34,042"
3169,전북,남원시,1,0,0,0,0,965
3170,전북,남원시,2,0,0,0,0,"31,876"
3171,전북,남원시,1,0,0,0,0,"8,262"
3172,전북,군산시,1,0,0,0,0,"4,483"
3173,전북,전주시,1,0,0,0,0,"48,416"
3174,제주,제주시,1,0,0,0,0,"61,293"
3175,제주,제주시,1,0,0,0,0,"75,742"
3176,제주,서귀포시,1,0,0,0,0,"87,315"
3177,제주,제주시,1,0,0,0,0,"55,317"
3178,제주,제주시,1,0,0,0,0,"105,729"
3179,전북,남원시,1,0,0,0,0,"22,822"
3180,제주,제주시,1,0,0,0,0,"37,169"
3181,광주,광산구,2,0,0,0,0,"68,300"
3182,전남,여수시,1,0,0,0,0,"65,197"
3183,서울,강서구,1,0,0,0,0,"56,681"
3184,서울,도봉구,1,0,0,0,0,"8,920"
3185,서울,도봉구,1,0,0,0,0,"20,570"
3186,서울,마포구,1,0,0,0,0,"66,185"
3187,서울,강북구,1,0,0,0,0,"12,180"
3188,서울,관악구,1,0,0,0,0,"31,295"
3189,서울,금천구,1,0,0,0,0,"26,495"
3190,서울,도봉구,1,0,0,0,0,"38,098"
3191,서울,마포구,1,0,0,0,0,"21,788"
3192,전남,나주시,1,0,0,0,0,"7,492"
3193,전남,나주시,1,0,0,0,0,"13,266"
3194,전남,나주시,1,0,0,0,0,"9,324"
3195,전남,무안군,1,0,0,0,0,"19,991"
3196,전남,무안군,1,0,0,0,0,"7,337"
3197,전남,순천시,1,0,0,0,0,"58,902"
3198,전남,순천시,1,0,0,0,0,"35,869"
3199,광주,광산구,1,0,0,0,0,"19,971"
3200,광주,광산구,1,0,0,0,0,"13,390"
3201,광주,남구,1,0,0,0,0,"20,112"
3202,전남,여수시,1,0,0,0,0,"4,468"
3203,전남,곡성군,1,0,0,0,0,"15,709"
3204,전남,곡성군,1,0,0,0,0,"5,379"
3205,부산,기장군,1,0,0,0,0,"23,404"
3206,부산,기장군,1,0,0,0,0,"28,150"
3207,경남,사천시,1,0,0,0,0,"31,596"
3208,경남,양산시,1,0,0,0,0,"46,673"
3209,경남,양산시,1,0,0,0,0,"44,258"
3210,경남,양산시,1,0,0,0,0,"15,552"
3211,경남,창녕군,1,0,0,0,0,"1,607"
3212,경남,창원시,1,0,0,0,0,"46,934"
3213,경남,창원시,1,0,0,0,0,"38,160"
3214,경남,의령군,1,0,0,0,0,"3,666"
3215,경남,양산시,1,0,0,0,0,"47,374"
3216,경남,진주시,1,0,0,0,0,"69,808"
3217,경남,통영시,1,0,0,0,0,"49,168"
3218,경남,사천시,1,0,0,0,0,"5,452"
3219,경남,진주시,1,0,0,0,0,"8,581"
3220,경남,양산시,1,0,0,0,0,"7,035"
3221,경남,창원시,1,0,0,0,0,"9,336"
3222,경남,통영시,1,0,0,0,0,"28,766"
3223,울산,동구,1,0,0,0,0,"7,609"
3224,울산,동구,1,0,0,0,0,"18,140"
3225,울산,동구,1,0,0,0,0,"11,434"
3226,울산,북구,1,0,0,0,0,"20,854"
3227,울산,동구,1,0,0,0,0,"8,146"
3228,울산,울주군,1,0,0,0,0,"45,036"
3229,울산,울주군,1,0,0,0,0,"28,645"
3230,울산,울주군,1,0,0,0,0,"15,688"
3231,울산,남구,1,0,0,0,0,"16,071"
3232,대구,수성구,2,0,0,0,0,"184,795"
3233,울산,북구,1,0,0,0,0,"15,745"
3234,경북,영주시,1,0,0,0,0,"55,981"
3235,대구,달서구,1,0,0,0,0,"62,482"
3236,대구,달성군,1,0,0,0,0,"30,162"
3237,대구,동구,1,0,0,0,0,"23,467"
3238,대구,남구,1,0,0,0,0,"17,942"
3239,대구,달서구,1,0,0,0,0,"74,887"
3240,대구,동구,1,0,0,0,0,"26,681"
3241,대구,북구,1,0,0,0,0,"36,176"
3242,대구,북구,1,0,0,0,0,"8,599"
3243,대구,수성구,1,0,0,0,0,"70,793"
3244,대구,달서구,1,0,0,0,0,"57,894"
3245,대구,달서구,1,0,0,0,0,"45,136"
3246,대구,달서구,1,0,0,0,0,"65,202"
3247,대구,달서구,1,0,0,0,0,"80,603"
3248,대구,북구,1,0,0,0,0,"95,145"
3249,대구,북구,1,0,0,0,0,"15,121"
3250,대구,수성구,1,0,0,0,0,"10,220"
3251,대구,수성구,1,0,0,0,0,"66,514"
3252,대구,달성군,1,0,0,0,0,"16,726"
3253,대구,달서구,1,0,0,0,0,"25,255"
3254,대구,수성구,1,0,0,0,0,"10,828"
3255,울산,남구,1,0,0,0,0,"18,004"
3256,울산,남구,1,0,0,0,0,"11,550"
3257,부산,기장군,1,0,0,0,0,"66,449"
3258,대구,달성군,1,0,0,0,0,"8,157"
3259,인천,연수구,1,0,0,0,0,"25,725"
3260,경북,울진군,1,0,0,0,0,"23,327"
3261,인천,강화군,1,0,0,0,0,"11,888"
3262,제주,서귀포시,2,0,4,0,0,"102,305"
3263,제주,서귀포시,1,0,2,0,0,"55,628"
3264,서울,영등포구,1,0,2,0,0,"105,270"
3265,전남,고흥군,1,0,2,0,0,"10,945"
3266,전남,고흥군,1,0,2,0,0,"29,643"
3267,전남,광양시,1,0,2,0,0,"45,316"
3268,전남,구례군,1,0,2,0,0,"29,239"
3269,충남,예산군,1,0,2,0,0,"89,258"
3270,전남,순천시,1,0,2,0,0,"22,037"
3271,전남,순천시,1,0,2,0,0,"77,483"
3272,전남,여수시,1,0,2,0,0,"39,915"
3273,전남,여수시,1,0,2,0,0,"26,958"
3274,전남,여수시,1,0,2,0,0,"51,593"
3275,경남,창원시,1,0,2,0,0,"11,917"
3276,경남,창원시,1,0,2,0,0,"17,085"
3277,경남,의령군,1,0,2,0,0,"4,391"
3278,경남,함안군,1,0,2,0,0,"15,920"
3279,경남,양산시,1,0,2,0,0,"52,881"
3280,경남,양산시,1,0,2,0,0,"22,951"
3281,경남,양산시,1,0,2,0,0,"16,749"
3282,경남,양산시,1,0,2,0,0,"9,331"
3283,울산,울주군,1,0,2,0,0,"71,764"
3284,울산,남구,1,0,2,0,0,"4,040"
3285,울산,남구,1,0,2,0,0,"13,986"
3286,울산,북구,1,0,2,0,0,"20,209"
3287,울산,북구,1,0,2,0,0,"19,389"
3288,울산,북구,1,0,2,0,0,"12,978"
3289,울산,북구,1,0,2,0,0,"5,298"
3290,경북,경주시,1,0,2,0,0,"98,893"
3291,경북,경주시,1,0,2,0,0,"28,508"
3292,경북,경주시,1,0,2,0,0,"30,599"
3293,경북,구미시,1,0,2,0,0,"48,407"
3294,경북,김천시,1,0,2,0,0,"27,809"
3295,경북,울진군,1,0,2,0,0,"48,669"
3296,경북,칠곡군,1,0,2,0,0,"68,400"
3297,경북,포항시,1,0,2,0,0,"31,596"
3298,경북,포항시,1,0,2,0,0,"41,743"
3299,경북,김천시,1,0,2,0,0,"60,204"
3300,경북,김천시,1,0,2,0,0,"40,472"
3301,경북,포항시,1,0,2,0,0,"44,020"
3302,경북,포항시,1,0,2,0,0,"37,423"
3303,경북,영주시,1,0,2,0,0,"37,957"
3304,경북,영주시,1,0,2,0,0,"10,870"
3305,대구,달성군,1,0,2,0,0,"24,960"
3306,충남,논산시,1,0,2,0,0,"106,516"
3307,충남,논산시,1,0,2,0,0,"38,824"
3308,충남,보령시,1,0,2,0,0,"19,322"
3309,충남,보령시,1,0,2,0,0,"45,859"
3310,충남,보령시,1,0,2,0,0,"26,844"
3311,충남,보령시,1,0,2,0,0,"29,498"
3312,충남,보령시,1,0,2,0,0,"6,027"
3313,충남,서천군,1,0,2,0,0,"71,093"
3314,충남,서천군,1,0,2,0,0,"9,897"
3315,충남,서천군,1,0,2,0,0,"12,214"
3316,충남,천안시,1,0,2,0,0,"146,925"
3317,충남,홍성군,1,0,2,0,0,"18,744"
3318,충남,홍성군,1,0,2,0,0,"63,103"
3319,충남,서산시,1,0,2,0,0,"39,438"
3320,충남,천안시,1,0,2,0,0,"83,162"
3321,충남,홍성군,1,0,2,0,0,"20,534"
3322,충남,홍성군,1,0,2,0,0,"30,559"
3323,세종,세종시,1,0,2,0,0,"110,150"
3324,강원,삼척시,1,0,2,0,0,"33,269"
3325,강원,삼척시,1,0,2,0,0,"53,543"
3326,강원,삼척시,1,0,2,0,0,"6,442"
3327,강원,삼척시,1,0,2,0,0,"7,479"
3328,강원,삼척시,1,0,2,0,0,"3,605"
3329,강원,속초시,1,0,2,0,0,"109,967"
3330,강원,정선군,1,0,2,0,0,"46,693"
3331,강원,횡성군,1,0,2,0,0,"18,715"
3332,강원,횡성군,1,0,2,0,0,"31,131"
3333,강원,정선군,1,0,2,0,0,"21,897"
3334,강원,양양군,1,0,2,0,0,"36,009"
3335,강원,속초시,1,0,2,0,0,"26,616"
3336,강원,속초시,1,0,2,0,0,"20,248"
3337,강원,삼척시,1,0,2,0,0,"1,816"
3338,강원,동해시,1,0,2,0,0,"36,248"
3339,경북,울진군,1,0,2,0,0,"15,111"
3340,충북,진천군,1,0,2,0,0,"5,751"
3341,충북,진천군,1,0,2,0,0,"5,934"
3342,충북,진천군,1,0,2,0,0,"25,878"
3343,충북,청주시,1,0,2,0,0,"34,213"
3344,충북,청주시,1,0,2,0,0,"53,122"
3345,충북,청주시,1,0,2,0,0,"25,613"
3346,충북,청주시,1,0,2,0,0,"65,131"
3347,충북,청주시,1,0,2,0,0,"22,539"
3348,전북,김제시,1,0,2,0,0,"16,537"
3349,전북,완주군,1,0,2,0,0,"43,532"
3350,전북,완주군,1,0,2,0,0,"14,938"
3351,경북,청도군,1,0,2,0,0,"102,493"
3352,경기,화성시,1,0,2,0,0,"68,807"
3353,경기,화성시,1,0,2,0,0,"115,612"
3354,경기,평택시,1,0,2,0,0,"60,973"
3355,경기,안성시,1,0,2,0,0,"57,158"
3356,강원,철원군,1,0,2,0,0,"30,466"
3357,강원,철원군,1,0,2,0,0,"16,447"
3358,강원,철원군,1,0,2,0,0,"11,828"
3359,강원,강릉시,1,0,2,0,0,"20,878"
3360,강원,강릉시,1,0,2,0,0,"47,487"
3361,강원,춘천시,1,0,2,0,0,"21,285"
3362,강원,춘천시,1,0,2,0,0,"43,063"
3363,강원,춘천시,1,0,2,0,0,"8,646"
3364,강원,춘천시,1,0,2,0,0,"40,965"
3365,전남,무안군,1,0,2,0,0,"22,047"
3366,전남,화순군,1,0,2,0,0,"84,555"
3367,전북,완주군,1,0,2,0,0,"84,940"
3368,광주,서구,1,0,2,0,0,"26,377"
3369,경기,김포시,1,0,2,0,0,"46,502"
3370,경남,김해시,1,0,2,0,0,"83,419"
3371,경남,김해시,1,0,2,0,0,"71,427"
3372,경북,성주군,1,0,2,0,0,"80,189"
3373,경북,성주군,1,0,2,0,0,"75,210"
3374,경기,용인시,1,0,2,0,0,"33,415"
3375,경기,용인시,1,0,2,0,0,"71,874"
3376,경기,수원시,1,0,2,0,0,"42,670"
3377,경기,시흥시,1,0,2,0,0,"112,016"
3378,경남,양산시,1,0,2,0,0,"108,369"
3379,경기,수원시,1,0,2,0,0,"48,315"
3380,서울,영등포구,1,0,2,0,0,"20,132"
3381,강원,원주시,1,0,0,0,0,"32,009"
3382,강원,영월군,1,0,0,0,0,"62,753"
3383,강원,강릉시,1,0,0,0,0,"94,742"
3384,강원,평창군,1,0,0,0,0,"47,293"
3385,강원,횡성군,1,0,0,0,0,"65,244"
3386,경기,가평군,1,0,0,0,0,"99,160"
3387,경기,가평군,1,0,0,0,0,"157,099"
3388,경기,가평군,1,0,0,0,0,"54,400"
3389,경기,가평군,1,0,0,0,0,"53,729"
3390,경기,고양시,1,0,0,0,0,"49,218"
3391,경기,고양시,1,0,0,0,0,"135,184"
3392,경기,동두천시,1,0,0,0,0,"22,545"
3393,경기,안성시,1,0,0,0,0,"138,996"
3394,충남,천안시,1,0,0,0,0,"157,646"
3395,경기,안성시,1,0,0,0,0,"65,962"
3396,경기,안성시,1,0,0,0,0,"44,875"
3397,경기,안성시,1,0,0,0,0,"31,821"
3398,경기,양평군,1,0,0,0,0,"78,129"
3399,경기,양평군,1,0,0,0,0,"32,135"
3400,경기,여주시,1,0,0,0,0,"46,551"
3401,경기,용인시,1,0,0,0,0,"31,777"
3402,경기,이천시,1,0,0,0,0,"44,645"
3403,경기,이천시,1,0,0,0,0,"125,205"
3404,경기,평택시,1,0,0,0,0,"51,727"
3405,경기,포천시,1,0,0,0,0,"27,930"
3406,경기,포천시,1,0,0,0,0,"25,096"
3407,경기,화성시,1,0,0,0,0,"83,102"
3408,경기,화성시,1,0,0,0,0,"116,345"
3409,경기,화성시,1,0,0,0,0,"97,673"
3410,경남,진주시,1,0,0,0,0,"55,568"
3411,경남,거제시,1,0,0,0,0,"72,415"
3412,경남,김해시,1,0,0,0,0,"50,584"
3413,경남,밀양시,1,0,0,0,0,"72,928"
3414,경남,사천시,1,0,0,0,0,"32,333"
3415,경남,양산시,1,0,0,0,0,"10,354"
3416,경남,의령군,1,0,0,0,0,"31,674"
3417,경남,진주시,1,0,0,0,0,"89,193"
3418,경남,창녕군,1,0,0,0,0,"51,859"
3419,경남,창원시,1,0,0,0,0,"91,362"
3420,경남,창원시,1,0,0,0,0,"74,400"
3421,경남,창원시,1,0,0,0,0,"42,789"
3422,경남,창원시,1,0,0,0,0,"85,756"
3423,경남,창원시,1,0,0,0,0,"51,520"
3424,경남,통영시,1,0,0,0,0,"15,818"
3425,경남,함안군,1,0,0,0,0,"20,618"
3426,경남,합천군,1,0,0,0,0,"11,830"
3427,경북,칠곡군,1,0,0,0,0,"93,195"
3428,경북,경산시,1,0,0,0,0,"73,514"
3429,경북,경산시,1,0,0,0,0,"50,360"
3430,경북,경산시,1,0,0,0,0,"109,272"
3431,경북,경주시,1,0,0,0,0,"38,309"
3432,경북,경주시,1,0,0,0,0,"67,416"
3433,경북,경주시,1,0,0,0,0,"44,213"
3434,경북,경주시,1,0,0,0,0,"31,329"
3435,경북,구미시,1,0,0,0,0,"159,610"
3436,경북,구미시,1,0,0,0,0,"137,955"
3437,경북,문경시,1,0,0,0,0,"97,028"
3438,경북,문경시,1,0,0,0,0,"108,572"
3439,경북,영천시,1,0,0,0,0,"22,220"
3440,경북,영천시,1,0,0,0,0,"17,026"
3441,경북,청도군,1,0,0,0,0,"19,563"
3442,경북,칠곡군,1,0,0,0,0,"105,424"
3443,경북,포항시,1,0,0,0,0,"79,345"
3444,광주,광산구,1,0,0,0,0,"87,703"
3445,광주,광산구,1,0,0,0,0,"89,995"
3446,광주,서구,1,0,0,0,0,"75,112"
3447,대구,중구,1,0,0,0,0,"112,381"
3448,대구,달서구,1,0,0,0,0,"164,783"
3449,대구,북구,1,0,0,0,0,"45,404"
3450,대구,수성구,1,0,0,0,0,"61,997"
3451,대전,서구,1,0,0,0,0,"106,883"
3452,부산,사상구,1,0,0,0,0,"23,119"
3453,부산,사하구,1,0,0,0,0,"95,922"
3454,부산,해운대구,1,0,0,0,0,"118,497"
3455,서울,노원구,1,0,0,0,0,"103,010"
3456,서울,영등포구,1,0,0,0,0,"61,478"
3457,서울,중랑구,1,0,0,0,0,"51,405"
3458,울산,남구,1,0,0,0,0,"62,671"
3459,울산,울주군,1,0,0,0,0,"13,877"
3460,울산,울주군,1,0,0,0,0,"19,292"
3461,울산,중구,1,0,0,0,0,"76,603"
3462,인천,남동구,1,0,0,0,0,"136,031"
3463,인천,연수구,1,0,0,0,0,"54,110"
3464,전남,나주시,1,0,0,0,0,"53,521"
3465,전남,고흥군,1,0,0,0,0,"56,082"
3466,전남,곡성군,1,0,0,0,0,"18,907"
3467,전남,광양시,1,0,0,0,0,"66,128"
3468,전남,담양군,1,0,0,0,0,"26,496"
3469,전남,목포시,1,0,0,0,0,"42,846"
3470,전남,무안군,1,0,0,0,0,"17,607"
3471,전남,보성군,1,0,0,0,0,"70,431"
3472,전남,보성군,1,0,0,0,0,"8,680"
3473,전남,순천시,1,0,0,0,0,"53,256"
3474,전남,순천시,1,0,0,0,0,"38,768"
3475,전남,순천시,1,0,0,0,0,"12,706"
3476,전남,순천시,1,0,0,0,0,"86,799"
3477,전남,순천시,1,0,0,0,0,"96,832"
3478,전남,순천시,1,0,0,0,0,"16,794"
3479,전남,영광군,1,0,0,0,0,"10,280"
3480,전남,영광군,1,0,0,0,0,"42,379"
3481,전남,영광군,1,0,0,0,0,"13,554"
3482,전남,영암군,1,0,0,0,0,"4,658"
3483,전남,영암군,1,0,0,0,0,"35,017"
3484,전남,장흥군,1,0,0,0,0,"54,437"
3485,전남,함평군,1,0,0,0,0,"24,666"
3486,전남,해남군,1,0,0,0,0,"36,506"
3487,전남,화순군,1,0,0,0,0,"47,186"
3488,전북,군산시,1,0,0,0,0,"41,847"
3489,전북,고창군,1,0,0,0,0,"32,907"
3490,전북,고창군,1,0,0,0,0,"58,555"
3491,전북,군산시,1,0,0,0,0,"82,711"
3492,전북,군산시,1,0,0,0,0,"54,813"
3493,전북,김제시,1,0,0,0,0,"42,514"
3494,전북,남원시,1,0,0,0,0,"46,022"
3495,전북,부안군,1,0,0,0,0,"22,714"
3496,전북,순창군,1,0,0,0,0,"4,591"
3497,전북,순창군,1,0,0,0,0,"52,931"
3498,전북,완주군,1,0,0,0,0,"35,481"
3499,전북,임실군,1,0,0,0,0,"30,382"
3500,전북,정읍시,1,0,0,0,0,"15,288"
3501,전북,정읍시,1,0,0,0,0,"62,031"
3502,제주,서귀포시,1,0,0,0,0,"146,522"
3503,제주,서귀포시,1,0,0,0,0,"215,963"
3504,제주,서귀포시,1,0,0,0,0,"138,186"
3505,제주,서귀포시,1,0,0,0,0,"114,431"
3506,제주,서귀포시,1,0,0,0,0,"280,884"
3507,제주,제주시,1,0,0,0,0,"175,011"
3508,제주,제주시,1,0,0,0,0,"248,561"
3509,제주,제주시,1,0,0,0,0,"93,859"
3510,제주,제주시,1,0,0,0,0,"147,549"
3511,제주,제주시,1,0,0,0,0,"214,869"
3512,제주,제주시,1,0,0,0,0,"204,625"
3513,충남,당진시,1,0,0,0,0,"50,328"
3514,충남,당진시,1,0,0,0,0,"60,618"
3515,충남,아산시,1,0,0,0,0,"90,271"
3516,충남,천안시,1,0,0,0,0,"166,819"
3517,충남,홍성군,1,0,0,0,0,"37,849"
3518,충남,홍성군,1,0,0,0,0,"56,702"
3519,충북,청주시,1,0,0,0,0,"85,176"
3520,충북,영동군,1,0,0,0,0,"30,560"
3521,충북,옥천군,1,0,0,0,0,"39,157"
3522,충북,음성군,1,0,0,0,0,"32,190"
3523,충북,음성군,1,0,0,0,0,"23,128"
3524,충북,음성군,1,0,0,0,0,"27,238"
3525,충북,진천군,1,0,0,0,0,"57,538"
3526,충북,청주시,1,0,0,0,0,"48,197"
3527,충북,충주시,1,0,0,0,0,"70,585"
3528,충북,충주시,1,0,0,0,0,"103,363"
3529,충북,충주시,1,0,0,0,0,"37,206"
3530,경북,경주시,1,0,0,0,0,"14,708"
3531,경북,경주시,1,0,0,0,0,"23,346"
3532,경북,경주시,1,0,0,0,0,"28,754"
3533,경북,경주시,1,0,0,0,0,"55,134"
3534,경북,경주시,1,0,0,0,0,"31,145"
3535,경북,경주시,1,0,0,0,0,"23,802"
3536,충북,충주시,1,0,0,0,0,"32,717"
3537,충북,충주시,1,0,0,0,0,"7,726"
3538,충북,충주시,1,0,0,0,0,"29,109"
3539,충북,충주시,1,0,0,0,0,"34,613"
3540,충북,청주시,1,0,0,0,0,"46,987"
3541,충북,청주시,1,0,0,0,0,"56,669"
3542,충북,청주시,1,0,0,0,0,"59,057"
3543,충북,청주시,1,0,0,0,0,"19,553"
3544,충북,청주시,1,0,0,0,0,"71,305"
3545,충북,청주시,1,0,0,0,0,"35,733"
3546,충북,청주시,1,0,0,0,0,"31,686"
3547,충북,청주시,1,0,0,0,0,"41,477"
3548,충북,청주시,1,0,0,0,0,"51,285"
3549,충북,단양군,1,0,0,0,0,"5,910"
3550,충북,단양군,1,0,0,0,0,"23,430"
3551,충북,단양군,1,0,0,0,0,"9,065"
3552,충북,단양군,1,0,0,0,0,"4,180"
3553,충북,단양군,1,0,0,0,0,"1,898"
3554,충북,단양군,1,0,0,0,0,"6,650"
3555,충북,괴산군,1,0,0,0,0,"12,252"
3556,충북,괴산군,1,0,0,0,0,"7,372"
3557,충북,괴산군,1,0,0,0,0,"11,372"
3558,충북,괴산군,1,0,0,0,0,"12,591"
3559,세종,세종시,1,0,4,0,0,"98,259"
3560,서울,영등포구,2,0,4,0,0,"145,389"
3561,광주,광산구,0,1,0,0,0,"22,704"
3562,광주,광산구,0,1,0,0,0,"13,151"
3563,광주,광산구,0,1,0,0,0,"20,709"
3564,광주,남구,0,1,0,0,0,"18,461"
3565,광주,동구,0,1,0,0,0,"9,320"
3566,광주,북구,0,1,0,0,0,"49,031"
3567,광주,서구,0,1,0,0,0,"5,303"
3568,광주,서구,0,1,0,0,0,"24,945"
3569,광주,동구,0,1,0,0,0,"11,288"
3570,광주,광산구,0,1,0,0,0,"7,998"
3571,광주,동구,0,1,0,0,0,"16,234"
3572,광주,북구,0,1,0,0,0,"41,941"
