지역,충전소명,충전기ID,설치년도,주소
제주특별자치도,아시아CGI애니메이션센터,22,2019,제주특별자치도 서귀포시 동홍로 41
제주특별자치도,한국중부발전㈜ 상명풍력발전소,21,2019,제주특별자치도 제주시 한림읍 금악서길133
제주특별자치도,한국중부발전㈜ 상명풍력발전소,22,2019,제주특별자치도 제주시 한림읍 금악서길133
제주특별자치도,한국중부발전㈜ 제주화력본부 사택,21,2019,제주특별자치도 제주시 삼양1동 1637-1
제주특별자치도,한국중부발전㈜ 제주화력본부 사택,22,2019,제주특별자치도 제주시 삼양1동 1637-1
제주특별자치도,문화예술진흥원,21,2019,제주특별자치도 제주시 동광로 69
제주특별자치도,문화예술진흥원,22,2019,제주특별자치도 제주시 동광로 69
제주특별자치도,제주특별자치도의회,21,2019,제주특별자치도 제주시 문연로 13
제주특별자치도,제주특별자치도의회,22,2019,제주특별자치도 제주시 문연로 13
제주특별자치도,제주농업기술센터,21,2019,제주특별자치도 제주시 애월읍 상귀길 173
제주특별자치도,제주농업기술센터,22,2019,제주특별자치도 제주시 애월읍 상귀길 173
제주특별자치도,김녕119지역센터,21,2019,제주특별자치도 제주시 구좌읍 김녕로 242
제주특별자치도,김녕119지역센터,22,2019,제주특별자치도 제주시 구좌읍 김녕로 242
제주특별자치도,용암해수산업화지원센터 2호관,21,2019,제주특별자치도 제주시 구좌읍 일주동로 2708-19
제주특별자치도,용암해수산업화지원센터 2호관,22,2019,제주특별자치도 제주시 구좌읍 일주동로 2708-19
제주특별자치도,제주특별자치도교육청,21,2019,제주특별자치도 제주시 문연로 5
제주특별자치도,제주특별자치도교육청,22,2019,제주특별자치도 제주시 문연로 5
제주특별자치도,동녘도서관,21,2019,제주특별자치도 제주시 구좌읍 일주동로 3132
제주특별자치도,동녘도서관,22,2019,제주특별자치도 제주시 구좌읍 일주동로 3132
제주특별자치도,제주시 외도일동 공영주차장,1,2019,제주특별자치도 제주시 외도일동 632-7
제주특별자치도,제주시 외도일동 공영주차장,2,2019,제주특별자치도 제주시 외도일동 632-7
제주특별자치도,비자림,21,2019,제주특별자치도 제주시 구좌읍 비자숲길 55
제주특별자치도,비자림,22,2019,제주특별자치도 제주시 구좌읍 비자숲길 55
광주광역시,광주김치타운,21,2019,광주광역시 남구 김치로 60
광주광역시,광주김치타운,22,2019,광주광역시 남구 김치로 60
전라북도,덕진예술회관,21,2019,전라북도 전주시 덕진구 권삼득로 407
전라북도,덕진예술회관,22,2019,전라북도 전주시 덕진구 권삼득로 407
대전광역시,복수동 제3공영주차장,21,2019,대전광역시 서구 복수동 690
대전광역시,복수동 제3공영주차장,22,2019,대전광역시 서구 복수동 690
전라북도,농업기술센터,21,2019,전라북도 남원시 이백면 이백로 309
전라북도,농업기술센터,22,2019,전라북도 남원시 이백면 이백로 309
전라남도,한국인터넷진흥원,21,2019,전라남도 나주시 진흥길 9
전라남도,한국인터넷진흥원,22,2019,전라남도 나주시 진흥길 9
전라남도,명성리버텔 인근 공영주차장,21,2019,전라남도 나주시 영산포로 163-4
전라남도,명성리버텔 인근 공영주차장,22,2019,전라남도 나주시 영산포로 163-4
전라남도,남평도시개발 택지개발지구내,21,2019,전라남도 나주시 남평읍 동사리 351-5
전라남도,남평도시개발 택지개발지구내,22,2019,전라남도 나주시 남평읍 동사리 351-5
전라남도,승달문화예술회관,21,2019,전라남도 무안군 무안읍 창포로 8
전라남도,승달문화예술회관,22,2019,전라남도 무안군 무안읍 창포로 8
전라남도,농업기술센터(본관주차장),21,2019,전라남도 무안군 무안읍 무안로 339
전라남도,농업기술센터(본관주차장),22,2019,전라남도 무안군 무안읍 무안로 339
전라남도,용면사무소,21,2019,전라남도 담양군 용면 추월산로 369
전라남도,용면사무소,22,2019,전라남도 담양군 용면 추월산로 369
전라남도,신북보건지소공영주차장,21,2019,전라남도 영암군 신북면 간은정로 21-7
전라남도,신북보건지소공영주차장,22,2019,전라남도 영암군 신북면 간은정로 21-7
전라남도,영암국제자동차경주장(상설블록),21,2019,전라남도 영암군 삼호읍 삼포리 1893
전라남도,영암국제자동차경주장(상설블록),22,2019,전라남도 영암군 삼호읍 삼포리 1893
전라남도,해남 우슬체육관,21,2019,전라남도 해남군 해남읍 해리 22-1
전라남도,해남 우슬체육관,22,2019,전라남도 해남군 해남읍 해리 22-1
전라남도,해남 화산면 보건지소,21,2019,전라남도 해남군 화산면 송평로 23
전라남도,해남 화산면 보건지소,22,2019,전라남도 해남군 화산면 송평로 23
전라남도,해남 5일시장 주차장 1,21,2019,전라남도 해남군 해남읍 남외리 113-1
전라남도,해남 5일시장 주차장 1,22,2019,전라남도 해남군 해남읍 남외리 113-1
전라북도,국민건강보험공단 김제지사,21,2019,전라북도 김제시 동서로 317
전라북도,국민건강보험공단 김제지사,22,2019,전라북도 김제시 동서로 317
전라남도,서교 1공영주차장,21,2019,전라남도 여수시 진남로 9-1
전라남도,서교 1공영주차장,22,2019,전라남도 여수시 진남로 9-1
전라남도,나주목사고을시장,21,2019,전라남도 나주시 삼도동 1386-3
전라남도,나주목사고을시장,22,2019,전라남도 나주시 삼도동 1386-3
전라북도,군산시청,1,2019,전라북도 군산시 시청로 17
전라북도,군산시청,2,2019,전라북도 군산시 시청로 17
전라북도,군산시청,3,2019,전라북도 군산시 시청로 17
전라북도,청소년농생명센터,1,2019,전라북도 김제시 부량면 벽골제로 421
전라북도,청소년농생명센터,2,2019,전라북도 김제시 부량면 벽골제로 421
전라북도,청소년농생명센터,3,2019,전라북도 김제시 부량면 벽골제로 421
전라남도,도곡온천,21,2019,전라남도 화순군 도곡면 천암리 792
전라남도,도곡온천,22,2019,전라남도 화순군 도곡면 천암리 792
전라남도,도곡온천,23,2019,전라남도 화순군 도곡면 천암리 792
전라남도,도곡온천,24,2019,전라남도 화순군 도곡면 천암리 792
전라북도,농촌진흥청,21,2019,전라북도 전주시 덕진구 농생명로 300
전라북도,농촌진흥청,22,2019,전라북도 전주시 덕진구 농생명로 300
전라북도,농촌진흥청,23,2019,전라북도 전주시 덕진구 농생명로 300
전라북도,농촌진흥청,24,2019,전라북도 전주시 덕진구 농생명로 300
전라북도,정읍교도소 전기차 충전소,41,2019,전라북도 정읍시 소성면 저동길 45
전라북도,정읍교도소 전기차 충전소,42,2019,전라북도 정읍시 소성면 저동길 45
전라북도,정읍교도소 전기차 충전소,43,2019,전라북도 정읍시 소성면 저동길 45
전라북도,정읍교도소 전기차 충전소,44,2019,전라북도 정읍시 소성면 저동길 45
제주특별자치도,월드컵경기장,21,2019,제주특별자치도 서귀포시 월드컵로 31
제주특별자치도,월드컵경기장,22,2019,제주특별자치도 서귀포시 월드컵로 31
제주특별자치도,월드컵경기장,23,2019,제주특별자치도 서귀포시 월드컵로 31
제주특별자치도,월드컵경기장,24,2019,제주특별자치도 서귀포시 월드컵로 31
제주특별자치도,제주4.3평화재단 공원,41,2019,제주특별자치도 제주시 명림로 430
제주특별자치도,제주4.3평화재단 공원,42,2019,제주특별자치도 제주시 명림로 430
제주특별자치도,제주4.3평화재단 공원,43,2019,제주특별자치도 제주시 명림로 430
제주특별자치도,제주4.3평화재단 공원,44,2019,제주특별자치도 제주시 명림로 430
제주특별자치도,제주국제대학교,21,2019,제주특별자치도 제주시 516로 2870
제주특별자치도,제주국제대학교,22,2019,제주특별자치도 제주시 516로 2870
제주특별자치도,제주국제대학교,23,2019,제주특별자치도 제주시 516로 2870
제주특별자치도,제주국제대학교,24,2019,제주특별자치도 제주시 516로 2870
전라북도,무주IC만남의광장점,41,2019,전라북도 무주군 무주로 1739
전라북도,무주IC만남의광장점,42,2019,전라북도 무주군 무주로 1739
전라북도,무주IC만남의광장점,43,2019,전라북도 무주군 무주로 1739
전라북도,무주IC만남의광장점,44,2019,전라북도 무주군 무주로 1739
전라남도,순천팔마실내체육관,21,2019,전라남도 순천시 팔마로 333
전라남도,순천팔마실내체육관,22,2019,전라남도 순천시 팔마로 333
전라남도,순천팔마실내체육관,23,2019,전라남도 순천시 팔마로 333
전라남도,순천팔마실내체육관,24,2019,전라남도 순천시 팔마로 333
전라북도,국립무형유산원 주차장(2곳),21,2019,전라북도 전주시 완산구 서학로 95
전라북도,국립무형유산원 주차장(2곳),22,2019,전라북도 전주시 완산구 서학로 95
전라북도,국립무형유산원 주차장(2곳),23,2019,전라북도 전주시 완산구 서학로 95
전라북도,국립무형유산원 주차장(2곳),24,2019,전라북도 전주시 완산구 서학로 95
전라남도,영암국제자동차경주장(P4),41,2019,전라남도 영암군 삼호읍 삼포리 1941
전라남도,영암국제자동차경주장(P4),42,2019,전라남도 영암군 삼호읍 삼포리 1941
전라남도,영암국제자동차경주장(P4),43,2019,전라남도 영암군 삼호읍 삼포리 1941
전라남도,영암국제자동차경주장(P4),44,2019,전라남도 영암군 삼호읍 삼포리 1941
전라남도,순천만정원,21,2019,전라남도 순천시 국가정원1호길 152-55
전라남도,순천만정원,22,2019,전라남도 순천시 국가정원1호길 152-55
전라남도,순천만정원,23,2019,전라남도 순천시 국가정원1호길 152-55
전라남도,순천만정원,24,2019,전라남도 순천시 국가정원1호길 152-55
경상남도,연초면사무소,1,2019,경상남도 거제시 연초면 죽토리 781-1
경상남도,국민연금공단 거창사옥,1,2019,경상남도 거창군 거창읍 대동리 992-2
경상남도,수태보건진료소 주차장,1,2019,경상남도 고성군 하일면 용태리 188-1
경상남도,상리면 보건지소 주차장,11,2019,경상남도 고성군 상리면 척번정리 804
경상남도,상리면 보건지소 주차장,12,2019,경상남도 고성군 상리면 척번정리 804
경상남도,상족암군립공원 주차장,1,2019,경상남도 고성군 하이면 덕명리 284
경상남도,불암동주민센터,1,2019,경상남도 김해시 불암동 220-17
경상남도,봉화마을주차장,1,2019,경상남도 김해시 진영읍 본산리 40-9
경상남도,임호체육공원,11,2019,경상남도 김해시 외동 산 28-1
경상남도,임호체육공원,12,2019,경상남도 김해시 외동 산 28-1
경상남도,하남읍행정복지센터,11,2019,경상남도 밀양시 하남읍 수산리 469-13
경상남도,하남읍행정복지센터,12,2019,경상남도 밀양시 하남읍 수산리 469-13
경상남도,생초시외버스터미널주차장,1,2019,경상남도 산청군 생초면 어서리 290-2
경상남도,차황면사무소주차장,11,2019,경상남도 산청군 차황면 장위리 18-3
경상남도,차황면사무소주차장,12,2019,경상남도 산청군 차황면 장위리 18-3
경상남도,만남의광장,11,2019,경상남도 양산시 다방동 572-1
경상남도,만남의광장,12,2019,경상남도 양산시 다방동 572-1
경상남도,내조마을 공용주차장,1,2019,경상남도 의령군 칠곡면 내조리 429-1
경상남도,대지면사무소,1,2019,경상남도 창녕군 대지면 모산리 501-1
경상남도,부곡 공설주차장,1,2019,경상남도 창녕군 부곡면 거문리 824
