행정구역코드,시도명,시군구명,읍면동명,평일주말구분,혼잡빈도강도
3502031,전라북도,군산시,옥산면,평일,25.46
3502032,전라북도,군산시,회현면,평일,82.2
3502033,전라북도,군산시,임피면,평일,23.51
3502034,전라북도,군산시,서수면,평일,21.85
3502035,전라북도,군산시,대야면,평일,24.55
3502036,전라북도,군산시,개정면,평일,41.14
3502037,전라북도,군산시,성산면,평일,33.51
3502038,전라북도,군산시,나포면,평일,39.75
3502039,전라북도,군산시,옥도면,평일,55.96
3502040,전라북도,군산시,옥서면,평일,74.07
3502051,전라북도,군산시,해신동,평일,73.68
3502053,전라북도,군산시,월명동,평일,63.29
3502055,전라북도,군산시,신풍동,평일,27.06
3502056,전라북도,군산시,삼학동,평일,21.99
3502060,전라북도,군산시,중앙동,평일,99.61
3502064,전라북도,군산시,흥남동,평일,58.75
3502065,전라북도,군산시,조촌동,평일,47.3
3502066,전라북도,군산시,경암동,평일,61.82
3502067,전라북도,군산시,구암동,평일,30.92
3502068,전라북도,군산시,개정동,평일,57.59
3502069,전라북도,군산시,수송동,평일,21.55
3502070,전라북도,군산시,나운1동,평일,24.18
3502071,전라북도,군산시,나운2동,평일,21.88
3502072,전라북도,군산시,소룡동,평일,47.15
3502073,전라북도,군산시,미성동,평일,42.19
3502074,전라북도,군산시,나운3동,평일,23.59
3503011,전라북도,익산시,함열읍,평일,62.07
3503031,전라북도,익산시,오산면,평일,38.93
3503032,전라북도,익산시,황등면,평일,29.4
3503033,전라북도,익산시,함라면,평일,26.34
3503034,전라북도,익산시,웅포면,평일,53.41
3503035,전라북도,익산시,성당면,평일,16.89
3503036,전라북도,익산시,용안면,평일,42.18
3503037,전라북도,익산시,낭산면,평일,69.26
3503038,전라북도,익산시,망성면,평일,61.4
3503039,전라북도,익산시,여산면,평일,28.51
3503040,전라북도,익산시,금마면,평일,44.57
3503041,전라북도,익산시,왕궁면,평일,20.41
3503042,전라북도,익산시,춘포면,평일,40.15
3503043,전라북도,익산시,삼기면,평일,23.79
3503044,전라북도,익산시,용동면,평일,54.62
3503051,전라북도,익산시,중앙동,평일,27.16
3503053,전라북도,익산시,평화동,평일,35.47
3503055,전라북도,익산시,인화동,평일,43.23
3503057,전라북도,익산시,동산동,평일,50.84
3503058,전라북도,익산시,마동,평일,17.36
3503059,전라북도,익산시,남중동,평일,23.26
3503061,전라북도,익산시,모현동,평일,16.62
3503062,전라북도,익산시,송학동,평일,74.3
3503065,전라북도,익산시,신동,평일,12.3
3503066,전라북도,익산시,영등1동,평일,21.95
3503069,전라북도,익산시,팔봉동,평일,23.32
3503070,전라북도,익산시,삼성동,평일,14.88
3503071,전라북도,익산시,영등2동,평일,21.94
3503072,전라북도,익산시,어양동,평일,15.74
3504011,전라북도,정읍시,신태인읍,평일,46.06
3504031,전라북도,정읍시,북면,평일,20.71
3504032,전라북도,정읍시,입암면,평일,18.68
3504033,전라북도,정읍시,소성면,평일,47.56
3504034,전라북도,정읍시,고부면,평일,36.46
3504035,전라북도,정읍시,영원면,평일,71.5
3504036,전라북도,정읍시,덕천면,평일,21.78
3504037,전라북도,정읍시,이평면,평일,63.95
3504038,전라북도,정읍시,정우면,평일,19.58
3504039,전라북도,정읍시,태인면,평일,22.25
3504040,전라북도,정읍시,감곡면,평일,18.79
3504041,전라북도,정읍시,옹동면,평일,23.5
3504042,전라북도,정읍시,칠보면,평일,67.43
3504043,전라북도,정읍시,산내면,평일,58.57
3504044,전라북도,정읍시,산외면,평일,19.96
3504051,전라북도,정읍시,수성동,평일,40.46
3504052,전라북도,정읍시,장명동,평일,39.07
3504053,전라북도,정읍시,내장상동,평일,48.68
3504054,전라북도,정읍시,시기동,평일,35.64
3504057,전라북도,정읍시,연지동,평일,87.57
3504058,전라북도,정읍시,농소동,평일,42.31
3504059,전라북도,정읍시,상교동,평일,19.11
3504060,전라북도,정읍시,초산동,평일,68.76
3505011,전라북도,남원시,운봉읍,평일,71.39
3505031,전라북도,남원시,주천면,평일,48.06
3505032,전라북도,남원시,수지면,평일,20.26
3505033,전라북도,남원시,송동면,평일,23.59
3505034,전라북도,남원시,주생면,평일,22.93
3505035,전라북도,남원시,금지면,평일,31.75
3505036,전라북도,남원시,대강면,평일,34.29
3505037,전라북도,남원시,대산면,평일,24.79
3505038,전라북도,남원시,사매면,평일,27.08
3505039,전라북도,남원시,덕과면,평일,13.6
3505040,전라북도,남원시,보절면,평일,55.84
3505041,전라북도,남원시,산동면,평일,26.75
3505042,전라북도,남원시,이백면,평일,33.09
3505043,전라북도,남원시,인월면,평일,71.96
3505044,전라북도,남원시,아영면,평일,27.72
3505045,전라북도,남원시,산내면,평일,82.45
3505051,전라북도,남원시,동충동,평일,94.42
3505052,전라북도,남원시,죽항동,평일,16.65
3505054,전라북도,남원시,노암동,평일,65.17
3505055,전라북도,남원시,금동,평일,18.25
3505056,전라북도,남원시,왕정동,평일,33.45
3505057,전라북도,남원시,향교동,평일,25.92
3505059,전라북도,남원시,도통동,평일,36.97
3506011,전라북도,김제시,만경읍,평일,22.58
3506031,전라북도,김제시,죽산면,평일,21.48
3506032,전라북도,김제시,백산면,평일,32.25
3506033,전라북도,김제시,용지면,평일,49.96
3506034,전라북도,김제시,백구면,평일,40.37
3506035,전라북도,김제시,부량면,평일,45.75
3506036,전라북도,김제시,공덕면,평일,18.87
3506037,전라북도,김제시,청하면,평일,21.36
3506038,전라북도,김제시,성덕면,평일,19.53
3506039,전라북도,김제시,진봉면,평일,63.79
3506040,전라북도,김제시,금구면,평일,46.73
3506041,전라북도,김제시,봉남면,평일,41.32
3506042,전라북도,김제시,황산면,평일,22.58
3506043,전라북도,김제시,금산면,평일,25.64
3506044,전라북도,김제시,광활면,평일,21.04
3506051,전라북도,김제시,요촌동,평일,54.94
3506052,전라북도,김제시,신풍동,평일,43.33
3506054,전라북도,김제시,검산동,평일,30.54
3506058,전라북도,김제시,교월동,평일,38.98
3531011,전라북도,완주군,삼례읍,평일,26.79
3531012,전라북도,완주군,봉동읍,평일,25.76
3531013,전라북도,완주군,용진읍,평일,42.2
3531032,전라북도,완주군,상관면,평일,37.86
3531033,전라북도,완주군,이서면,평일,27.5
3531034,전라북도,완주군,소양면,평일,49.5
3531035,전라북도,완주군,구이면,평일,19.39
3531036,전라북도,완주군,고산면,평일,37.41
3531037,전라북도,완주군,비봉면,평일,62.33
3531038,전라북도,완주군,운주면,평일,77.42
3531039,전라북도,완주군,화산면,평일,58.99
3531040,전라북도,완주군,동상면,평일,82.59
3531041,전라북도,완주군,경천면,평일,62.75
3532011,전라북도,진안군,진안읍,평일,37.76
3532031,전라북도,진안군,용담면,평일,60.63
3532032,전라북도,진안군,안천면,평일,68.33
3532033,전라북도,진안군,동향면,평일,76.92
3532034,전라북도,진안군,상전면,평일,23.75
3532035,전라북도,진안군,백운면,평일,85.79
3532036,전라북도,진안군,성수면,평일,50.13
3532037,전라북도,진안군,마령면,평일,26.38
3532038,전라북도,진안군,부귀면,평일,29.25
3532039,전라북도,진안군,정천면,평일,31.69
3532040,전라북도,진안군,주천면,평일,69.98
3533011,전라북도,무주군,무주읍,평일,30.49
3533031,전라북도,무주군,무풍면,평일,63.02
3533032,전라북도,무주군,설천면,평일,72.3
3533033,전라북도,무주군,적상면,평일,26.09
3533034,전라북도,무주군,안성면,평일,22.65
3533035,전라북도,무주군,부남면,평일,26.99
3534011,전라북도,장수군,장수읍,평일,54.44
3534031,전라북도,장수군,산서면,평일,74.99
3534032,전라북도,장수군,번암면,평일,41.56
3534033,전라북도,장수군,장계면,평일,28.52
3534034,전라북도,장수군,천천면,평일,46.74
3534035,전라북도,장수군,계남면,평일,44.48
3534036,전라북도,장수군,계북면,평일,20.26
3535011,전라북도,임실군,임실읍,평일,53.63
3535031,전라북도,임실군,청웅면,평일,44.65
3535032,전라북도,임실군,운암면,평일,22.25
3535033,전라북도,임실군,신평면,평일,27.6
3535034,전라북도,임실군,성수면,평일,33.09
3535035,전라북도,임실군,오수면,평일,24.83
3535036,전라북도,임실군,신덕면,평일,50.23
3535037,전라북도,임실군,삼계면,평일,31.12
3535038,전라북도,임실군,관촌면,평일,33.34
3535039,전라북도,임실군,강진면,평일,26.13
3535040,전라북도,임실군,덕치면,평일,24.06
3535041,전라북도,임실군,지사면,평일,83.52
3536011,전라북도,순창군,순창읍,평일,39.39
3536031,전라북도,순창군,인계면,평일,30.29
3536032,전라북도,순창군,동계면,평일,76.8
3536033,전라북도,순창군,적성면,평일,64.54
3536034,전라북도,순창군,유등면,평일,25.05
3536035,전라북도,순창군,풍산면,평일,40.48
3536036,전라북도,순창군,금과면,평일,24.7
3536037,전라북도,순창군,팔덕면,평일,72.7
3536038,전라북도,순창군,복흥면,평일,29.66
3536039,전라북도,순창군,쌍치면,평일,72.06
3536040,전라북도,순창군,구림면,평일,72.14
3537011,전라북도,고창군,고창읍,평일,34.06
3537031,전라북도,고창군,고수면,평일,27.21
3537032,전라북도,고창군,아산면,평일,18.14
3537033,전라북도,고창군,무장면,평일,43.29
3537034,전라북도,고창군,공음면,평일,52.53
3537035,전라북도,고창군,상하면,평일,53.93
3537036,전라북도,고창군,해리면,평일,50.74
3537037,전라북도,고창군,성송면,평일,30.68
3537038,전라북도,고창군,대산면,평일,22.42
3537039,전라북도,고창군,심원면,평일,65.53
3537040,전라북도,고창군,흥덕면,평일,29.3
3537041,전라북도,고창군,성내면,평일,47
3537042,전라북도,고창군,신림면,평일,45.26
3537043,전라북도,고창군,부안면,평일,26.27
3538011,전라북도,부안군,부안읍,평일,24.66
3538031,전라북도,부안군,주산면,평일,21.51
3538032,전라북도,부안군,동진면,평일,32.28
3538033,전라북도,부안군,행안면,평일,40.29
3538034,전라북도,부안군,계화면,평일,9.19
3538035,전라북도,부안군,보안면,평일,31.84
3538036,전라북도,부안군,변산면,평일,46.33
3538037,전라북도,부안군,진서면,평일,82.13
3538038,전라북도,부안군,백산면,평일,28.61
3538039,전라북도,부안군,상서면,평일,71.11
3538040,전라북도,부안군,하서면,평일,25.54
3538041,전라북도,부안군,줄포면,평일,32.49
3601051,전라남도,목포시,용당1동,평일,19.48
3601052,전라남도,목포시,용당2동,평일,15.1
3601053,전라남도,목포시,연동,평일,24.98
3601055,전라남도,목포시,산정동,평일,18.86
3601056,전라남도,목포시,연산동,평일,57.92
3601057,전라남도,목포시,원산동,평일,23.1
3601058,전라남도,목포시,대성동,평일,30.15
3601060,전라남도,목포시,목원동,평일,34
3601062,전라남도,목포시,동명동,평일,18.69
3601063,전라남도,목포시,삼학동,평일,16.99
3601064,전라남도,목포시,만호동,평일,27.08
3601065,전라남도,목포시,유달동,평일,27.04
3601067,전라남도,목포시,죽교동,평일,45.75
3601068,전라남도,목포시,북항동,평일,66.39
3601069,전라남도,목포시,용해동,평일,25.53
3601070,전라남도,목포시,이로동,평일,11.99
3601071,전라남도,목포시,상동,평일,15.2
3601072,전라남도,목포시,하당동,평일,26.61
3601073,전라남도,목포시,신흥동,평일,24.56
3601074,전라남도,목포시,삼향동,평일,14.79
3601075,전라남도,목포시,옥암동,평일,17.57
3601076,전라남도,목포시,부흥동,평일,11.94
3601077,전라남도,목포시,부주동,평일,16.49
3602011,전라남도,여수시,돌산읍,평일,72.88
3602031,전라남도,여수시,소라면,평일,36.22
3602032,전라남도,여수시,율촌면,평일,29.46
3602033,전라남도,여수시,화양면,평일,45.48
3602051,전라남도,여수시,동문동,평일,27.09
3602052,전라남도,여수시,한려동,평일,39.79
3602053,전라남도,여수시,중앙동,평일,47.7
3602054,전라남도,여수시,충무동,평일,36.87
3602055,전라남도,여수시,광림동,평일,79.63
3602056,전라남도,여수시,서강동,평일,63.25
3602057,전라남도,여수시,대교동,평일,68.1
3602058,전라남도,여수시,국동,평일,20.77
3602059,전라남도,여수시,월호동,평일,7.23
3602060,전라남도,여수시,여서동,평일,23.36
3602061,전라남도,여수시,문수동,평일,59.39
3602062,전라남도,여수시,미평동,평일,58.05
3602063,전라남도,여수시,둔덕동,평일,63.13
3602064,전라남도,여수시,만덕동,평일,37.92
3602065,전라남도,여수시,쌍봉동,평일,21.47
3602066,전라남도,여수시,시전동,평일,16.5
3602067,전라남도,여수시,여천동,평일,16.28
3602068,전라남도,여수시,주삼동,평일,17.7
3602069,전라남도,여수시,삼일동,평일,26.92
3602070,전라남도,여수시,묘도동,평일,1.71
3603011,전라남도,순천시,승주읍,평일,23.02
3603031,전라남도,순천시,주암면,평일,28.75
3603032,전라남도,순천시,송광면,평일,78.66
3603033,전라남도,순천시,외서면,평일,26.59
3603034,전라남도,순천시,낙안면,평일,85.97
3603035,전라남도,순천시,별량면,평일,38.71
3603036,전라남도,순천시,상사면,평일,64.4
3603037,전라남도,순천시,해룡면,평일,27.28
3603038,전라남도,순천시,서면,평일,42.88
3603039,전라남도,순천시,황전면,평일,33.6
3603040,전라남도,순천시,월등면,평일,31.5
3603051,전라남도,순천시,향동,평일,100
3603054,전라남도,순천시,매곡동,평일,68.88
3603055,전라남도,순천시,삼산동,평일,58.34
3603056,전라남도,순천시,조곡동,평일,17.37
3603057,전라남도,순천시,덕연동,평일,48.97
3603058,전라남도,순천시,풍덕동,평일,33.24
