gid,합계
다사570512,2
다사542511,0
다사579522,0
다사561520,0
다사574517,0
다사565512,1
다사572518,3
다사566503,0
다사573511,1
다사543510,0
다사565498,0
다사554515,0
다사575517,0
다사537512,1
다사536516,0
다사547521,0
다사577513,2
다사559517,0
다사565508,1
다사572513,1
다사546512,0
다사576522,0
다사566505,0
다사572511,1
다사553519,0
다사527507,0
다사542507,0
다사572521,0
다사549517,0
다사547516,0
다사558522,0
다사576525,0
다사568509,1
다사560515,0
다사561516,0
다사575524,0
다사526506,1
다사578512,0
다사531511,0
다사579516,0
다사571506,1
다사578524,0
다사554520,0
다사567506,0
다사565521,0
다사527513,1
다사569515,2
다사563522,0
다사571518,1
다사574510,1
다사559514,0
다사551516,0
다사576512,1
다사528512,0
다사564516,0
다사574518,0
다사569511,2
다사552512,0
다사557511,0
다사560513,0
다사557521,0
다사543516,0
다사526511,1
다사544513,0
다사574519,0
다사566514,1
다사570523,0
다사535506,2
다사571521,1
다사530511,0
다사557520,0
다사532522,3
다사551520,2
다사563498,0
다사539509,0
다사575519,0
다사543518,0
다사559519,0
다사530509,0
다사544514,0
다사549513,0
다사578520,0
다사548516,0
다사552515,0
다사553513,0
다사571509,1
다사565503,0
다사566504,0
다사528509,0
다사549521,0
다사575521,0
다사563505,0
다사574520,0
다사577512,2
다사565517,0
다사581518,0
다사534511,0
다사567503,0
다사525511,0
다사562520,0
다사575523,0
다사574516,2
다사563502,0
다사569523,0
다사551513,0
다사534510,0
다사558513,0
다사543509,0
다사575514,1
다사573517,2
다사574513,1
다사576515,2
다사564506,0
다사529510,0
다사557515,0
다사554521,1
다사558514,0
다사565516,0
다사568514,2
다사541509,0
다사553518,0
다사555514,0
다사525505,2
다사571507,0
다사538511,0
다사581517,0
다사535515,1
다사571510,1
다사570509,1
다사568508,0
다사547513,0
다사565504,0
다사569520,1
다사541521,0
다사537517,1
다사541512,0
다사564508,0
다사527509,0
다사542517,0
다사560503,0
다사559515,0
다사578522,0
다사569505,1
다사571519,1
다사578523,0
다사566508,2
다사555506,0
다사542521,0
다사544509,0
다사572515,1
다사569502,0
다사570510,1
다사543512,0
다사549516,0
다사573509,1
다사536506,2
다사554511,0
다사578518,0
다사567510,2
다사539513,0
다사548515,0
다사567505,0
다사571513,1
다사573521,0
다사563517,0
다사573518,0
다사527510,0
다사534521,0
다사564519,0
다사565501,0
다사562516,0
다사529507,0
다사563514,1
다사564499,0
다사575511,1
다사551518,0
다사567511,2
다사568504,0
다사540513,0
다사553521,1
다사555505,1
다사558512,0
다사570515,3
다사570517,0
다사569518,1
다사579515,0
다사572507,0
다사574521,0
다사555513,0
다사571516,2
다사539521,0
다사545515,0
다사552521,1
다사580518,0
다사560521,0
다사559516,0
다사527511,0
다사533513,0
다사543511,0
다사536511,2
다사537509,0
다사569514,2
다사570516,0
다사571517,1
다사537515,1
다사563504,0
다사562518,0
다사546518,0
다사556511,0
다사574511,1
다사569504,0
다사570506,1
다사564517,0
다사567500,0
다사568506,1
다사541517,0
다사575512,1
다사537510,0
다사537518,1
다사538508,0
다사549520,0
다사568512,1
다사569513,2
다사554507,1
다사576519,0
다사537521,1
다사553514,0
다사569501,0
다사577518,0
다사564522,0
다사570520,0
다사575522,0
다사529514,0
다사566499,0
다사536510,2
다사545516,0
다사563503,0
다사530510,0
다사566509,1
다사577516,0
다사558519,0
다사536509,2
다사540521,0
다사544511,0
다사562506,0
다사538510,0
다사548510,0
다사561519,0
다사567508,0
다사553507,1
다사559512,0
다사569517,0
다사557522,0
다사567501,0
다사557514,0
다사560517,0
다사575510,1
다사568510,2
다사564520,0
다사557519,0
다사571508,0
다사544517,0
다사552513,0
다사561514,0
다사567522,0
다사563507,0
다사565502,0
다사567509,2
다사568501,0
다사575516,0
다사571515,3
다사555521,1
다사558518,0
다사536521,1
다사544516,0
다사551515,0
다사554517,0
다사577517,0
다사567507,0
다사568505,0
다사575513,1
다사533510,0
다사540508,0
다사574514,1
다사542510,0
다사551512,0
다사570507,0
다사573515,1
다사571514,3
다사562504,0
다사551521,0
다사550516,0
다사555507,0
다사529508,0
다사562502,0
다사533511,0
다사565507,2
다사569507,1
다사544518,0
다사576524,0
다사528507,0
다사534518,0
다사539511,0
다사553517,0
다사560522,1
다사548518,0
다사550513,0
다사575520,0
다사577514,2
다사546517,0
다사577520,0
다사552511,0
다사560518,0
다사557512,0
다사542520,0
다사564521,0
다사538509,0
다사564514,1
다사552514,0
다사567514,2
다사556515,0
다사572508,0
다사571520,1
다사546511,0
다사566502,0
다사567515,0
다사570518,1
다사539517,0
다사561518,0
다사537513,1
다사573514,1
다사555515,0
다사557518,0
다사579520,0
다사541508,0
다사555522,1
다사559513,0
다사568507,0
다사556513,0
다사559521,0
다사572516,2
다사558520,0
다사563500,0
다사564502,0
다사578519,0
다사556520,0
다사579518,0
다사536523,1
다사563516,1
다사526512,1
다사562515,0
다사569506,1
다사529509,0
다사558511,0
다사552509,1
다사530508,0
다사566512,1
다사571503,1
다사531517,1
다사549519,0
다사551514,0
다사559522,1
다사550519,0
다사554508,1
다사574515,1
다사555504,0
다사550515,0
다사552518,0
다사561503,0
다사562519,0
다사527512,0
다사571511,1
다사563501,0
다사571504,1
다사550521,0
다사576520,0
다사569510,2
다사531516,1
다사556517,0
다사565506,2
다사567518,0
다사572517,2
다사540510,0
다사567504,0
다사553515,0
다사559520,0
다사560516,0
다사575518,0
다사543515,0
다사559511,0
다사569508,0
다사579517,0
다사557517,0
다사566506,0
다사542516,0
다사563519,0
다사554510,1
다사573516,1
다사566501,0
다사540512,0
다사546510,0
다사552516,0
다사554512,0
다사558523,1
다사578515,0
다사547512,0
다사574522,0
다사562514,0
다사577515,0
다사529512,0
다사532516,0
다사570504,1
다사561512,0
다사564504,0
다사532521,1
다사567513,1
다사564503,0
다사565515,1
다사545511,0
다사566518,0
다사566498,0
다사569522,0
다사538514,1
다사577522,0
다사563512,0
다사564497,0
다사529511,0
다사570503,0
다사550518,0
다사560511,0
다사566515,1
다사526505,0
다사532512,0
다사542509,0
다사541522,0
다사545510,0
다사548512,0
다사563506,0
다사549518,0
다사531510,0
다사560512,0
다사539512,0
다사551517,0
다사529513,0
다사560520,0
다사528506,0
다사545509,0
다사579519,0
다사561515,0
다사528510,0
다사576511,1
다사535507,1
다사564498,0
다사551511,0
다사552520,1
다사539514,0
다사540509,0
다사556522,0
다사579514,0
다사524506,0
다사556512,0
다사563521,0
다사568515,2
다사577521,0
다사566513,1
다사542514,0
다사562500,0
다사568502,0
다사569512,2
다사530517,1
다사564505,0
다사544512,0
다사574523,0
다사576518,0
다사565509,1
다사572514,1
다사576523,0
다사555517,0
다사567512,2
다사535510,0
다사545513,0
다사525512,3
다사570511,1
다사572520,0
다사526510,0
다사535521,1
다사548520,0
다사552508,1
다사545514,0
다사554509,1
다사568513,2
다사524511,2
다사553516,0
다사572506,1
다사582517,0
다사564518,0
다사570521,0
다사573520,0
다사546513,0
다사552519,0
다사558515,0
다사572509,1
다사567502,0
다사528508,0
다사549515,0
다사531521,1
다사561517,0
다사573510,1
다사576516,0
다사530513,0
다사554518,0
다사563499,0
다사547518,0
다사566507,0
다사538513,0
다사554516,0
다사566511,1
다사539516,0
다사553506,0
다사563518,0
다사572510,1
다사528511,0
다사531512,0
다사571523,0
다사578516,0
다사562501,0
다사540520,0
다사528513,0
다사550520,0
다사546516,0
다사574512,1
다사576514,3
다사543521,0
다사570513,3
다사574509,1
다사554504,1
다사555516,0
다사557516,0
다사562505,0
다사575515,1
다사572519,3
다사573519,0
다사577519,0
다사555511,0
다사565499,0
다사536508,2
다사540511,0
다사547515,0
다사566517,0
다사563513,1
다사544510,0
다사560523,0
다사563515,1
다사536512,2
다사538515,1
다사544515,0
다사568500,0
다사538517,1
다사549514,0
다사532515,0
다사577524,0
다사553508,1
다사559518,0
다사557513,0
다사565513,1
다사543517,0
다사568511,1
다사555520,0
다사555508,0
다사565518,0
다사570519,1
다사573513,1
다사553509,1
다사547514,0
다사566516,0
다사552507,1
다사554514,0
다사576521,0
다사564512,1
다사535511,0
다사533516,1
다사534516,1
다사570514,3
다사551519,2
다사562517,0
다사564500,0
다사578513,1
다사542508,0
다사570505,1
다사563523,0
다사538516,1
다사562512,0
다사530512,0
다사554506,1
다사567516,0
다사558521,0
다사542515,0
다사562503,0
다사564513,1
다사581516,0
다사530514,0
다사553520,1
다사570508,0
다사546515,0
다사555510,1
다사569503,0
다사540514,0
다사566500,0
다사559523,1
다사573512,1
다사530518,1
다사577525,0
다사565505,0
다사577523,0
다사561513,0
다사567517,0
다사535512,1
다사558517,0
다사562513,1
다사556514,0
다사543514,0
다사571512,1
다사580516,0
다사539515,0
다사537522,1
다사548511,0
다사565500,0
다사569509,1
다사555512,0
다사568518,1
다사574524,0
다사565514,1
다사525506,0
다사580517,0
다사539510,0
다사568516,0
다사560519,0
다사554519,0
다사576513,2
다사541511,0
다사564501,0
다사556521,0
다사538521,1
다사569516,0
다사564507,0
다사544519,0
다사573508,1
다사553504,0
다사552522,3
다사551507,0
다사549511,0
다사582518,0
다사536515,0
다사545520,0
다사527508,0
다사551501,0
다사547511,0
다사546521,0
다사573523,0
다사536513,3
다사567523,0
다사547522,0
다사531520,1
다사525504,3
다사533512,0
다사548506,0
다사525508,1
다사556506,0
다사548521,0
다사549510,0
다사524512,2
다사557523,0
다사566519,0
다사562521,0
다사533518,1
다사553522,0
다사552506,0
다사548519,0
다사531507,0
다사551509,0
다사537514,1
다사533515,0
다사548514,0
다사538518,1
다사572522,0
다사535519,0
다사541505,0
다사533520,1
다사553503,0
다사556507,0
다사534506,0
다사529520,0
다사535516,0
다사533509,0
다사531518,1
다사581515,0
다사557507,0
다사564495,2
다사578510,0
다사524505,0
다사556510,0
다사561508,0
다사550508,0
다사565522,0
다사553502,0
다사561523,0
다사535518,0
다사558505,0
다사532520,1
다사580514,0
다사573524,0
다사570502,0
다사558503,0
다사539523,0
다사559504,0
다사544520,0
다사541515,0
다사570501,0
다사534508,0
다사536518,0
다사542513,0
다사561521,1
다사557510,0
다사580515,0
다사545506,0
다사555499,0
다사556518,0
다사527506,0
다사533519,1
다사526509,0
다사556504,0
다사538520,1
다사546509,0
다사556502,0
다사540506,0
다사552510,1
다사561511,0
다사559509,0
다사542512,0
다사534507,0
다사544506,0
다사534522,1
다사541507,0
다사559508,0
다사559506,0
다사534517,0
다사544522,0
다사561510,0
다사564509,0
다사534513,0
다사549503,0
다사565495,2
다사536522,1
다사546508,0
다사550504,0
다사532510,0
다사535523,0
다사577526,0
다사558510,0
다사540519,0
다사560510,0
다사564510,0
다사551510,0
다사553499,0
다사554505,0
다사547508,0
다사572523,2
다사529518,1
다사553498,0
다사556519,0
다사546522,0
다사542505,0
다사549504,0
다사543513,0
다사559502,0
다사556503,0
다사536514,1
다사537523,1
다사543506,0
다사547520,0
다사572505,1
다사560508,0
다사533507,0
다사543519,0
다사577511,0
다사571522,0
다사543522,0
다사572504,1
다사562497,2
다사548517,0
다사563495,2
다사531515,1
다사563496,2
다사532518,1
다사563509,0
다사559510,0
다사535509,0
다사528514,0
다사529519,0
다사551508,0
다사558502,0
다사533521,1
다사567520,0
다사543507,0
다사541514,0
다사537519,1
다사551506,0
다사557509,0
다사547506,0
다사569521,1
다사568523,0
다사574508,3
다사554500,0
다사558501,0
다사563497,0
다사530515,0
다사549522,0
다사565519,0
다사540505,0
다사534509,0
다사547504,0
다사536520,1
다사542523,0
다사533508,0
다사538522,1
다사566520,0
다사552505,0
다사551504,0
다사538507,0
다사549507,0
다사541519,0
다사547510,0
다사563520,0
다사542506,0
다사545508,0
다사535520,0
다사555502,0
다사561522,1
다사535508,0
다사556509,0
다사548504,0
다사567521,0
다사561509,0
다사550509,0
다사549512,0
다사537520,1
다사541518,0
다사539522,1
다사558508,0
다사573507,0
다사566495,2
다사535513,0
다사548503,0
다사579526,0
다사525509,1
다사531514,0
다사559507,0
다사564515,0
다사541520,0
다사548522,0
다사556505,0
다사524507,0
다사553505,0
다사531519,1
다사559501,0
다사569500,0
다사548513,0
다사569519,0
다사565511,0
다사552501,0
다사561502,0
다사560507,0
다사545507,0
다사532519,1
다사550507,0
다사566521,0
다사537511,0
다사541523,1
다사546505,0
다사549506,0
다사533514,0
다사539506,0
다사535517,0
다사579524,0
다사534519,0
다사560502,0
다사550506,0
다사555503,0
다사557501,0
다사560505,0
다사575525,0
다사552504,0
다사535514,1
다사538523,1
다사549505,0
다사532517,1
다사542518,0
다사552503,0
다사526507,0
다사554501,0
다사537506,0
다사547507,0
다사564511,0
다사550512,0
다사550514,0
다사555518,0
다사541506,0
다사539505,0
다사559503,0
다사524508,0
다사553501,0
다사562498,0
다사542522,0
다사537505,2
다사546506,0
다사564523,0
다사563508,0
다사539519,0
다사543520,0
다사540523,0
다사532513,0
다사534515,0
다사546514,0
다사561507,0
다사551522,0
다사531522,3
다사543505,0
다사544521,0
다사531509,0
다사527505,1
다사555519,0
다사567499,0
다사550505,0
다사550502,0
다사567519,0
다사547503,0
다사548505,0
다사573506,0
다사560501,0
다사557505,0
다사562508,0
다사534514,0
다사541513,0
다사562510,0
다사562523,0
다사533517,1
다사560509,0
다사540517,0
다사541516,0
다사538519,1
다사556516,0
다사531513,0
다사548507,0
다사561504,0
다사568522,0
다사573505,0
다사536519,0
다사568520,0
다사547509,0
다사551502,0
다사545521,0
다사532507,0
다사546507,0
다사551505,0
다사554503,0
다사533522,3
다사570522,0
다사552500,0
다사557502,0
다사545519,0
다사549508,0
다사538506,0
다사559505,0
다사562509,0
다사547505,0
다사530507,0
다사540507,0
다사578517,0
다사534520,0
다사545505,2
다사535505,2
다사525507,0
다사540518,0
다사532511,0
다사537508,0
다사560506,0
다사556508,0
다사579523,0
다사542519,0
다사544508,0
다사577510,0
다사578511,0
다사558506,0
다사561506,0
다사563511,0
다사575509,1
다사557508,0
다사579525,0
다사557503,0
다사565496,0
다사550503,0
다사562522,1
다사568519,0
다사579521,0
다사530519,1
