"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","집행상태코드 심볼","현황도형 생성일시","면적(도형)","길이(도형)"
"40372","11000UQ152PS201912151129","UQS500","UQSA52"," ","UQSA52","11000URZ200401101363","11000NTC200401105579","철도(홍대정거장)","11000"," ","EMA0009","2019-12-15 00:00:00.0","17836.05678840","1155.87120010"
"40373","11000UQ152PS201912151130","UQS500","UQSA52"," ","UQSA52","11000URZ200608031485","11000NTC200608030279","9호선 증미정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","6165.18327101","707.71920472"
"40374","11000UQ152PS201912151131","UQS500","UQSA52"," ","UQSA52","11000URZ201806210623","11000NTC201806212805","철도","11000","4","EMA0009","2019-12-15 00:00:00.0","6262.47161674","681.32191154"
"40375","11000UQ152PS201912151132","UQS500","UQSA52"," ","UQSA52","11000URZ200805159702","11000NTC200805151945","2호선 방배정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","4664.75201032","703.20388633"
"40376","11000UQ152PS201912151259","UQS500","UQSA54"," ","UQSA54","11000URZ199212215272","11000NTC199212213460","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","1029.77317044","184.71172281"
"40377","11000UQ152PS201912151260","UQS500","UQSA54"," ","UQSA54","11000URZ199303245393","11000NTC199303243684","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","176.88143902","62.89792840"
"40378","11000UQ152PS201912151089","UQS500","UQSA54"," ","UQSA54","11000URZ199108132618","11000NTC199108132543","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","255.41499600","70.72568591"
"40379","11000UQ152PS201912151090","UQS500","UQSA54"," ","UQSA54","11000URZ199204104128","11000NTC199204103000","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","313.02601990","86.38675825"
"40380","11000UQ152PS201912151091","UQS500","UQSA52"," ","UQSA52","11000URZ000000001521"," ","3호선 무악재정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","4792.26896887","684.70921720"
"40381","11000UQ152PS201912151092","UQS500","UQSA52"," ","UQSA52","11000URZ000000001521"," ","일반철도(서강역)","11000"," ","EMA0009","2019-12-15 00:00:00.0","17148.86593380","880.20717403"
"40382","11000UQ152PS201912151095","UQS500","UQSA52"," ","UQSA52","11000URZ201806210631","11000NTC201806212805","철도","11000","3","EMA0009","2019-12-15 00:00:00.0","5999.03613338","857.70326895"
"40383","11000UQ152PS201912151096","UQS500","UQSA52"," ","UQSA52","11000URZ200205243508","11000NTC200205242601","7호선 노원정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","225.52927974","110.07646615"
"40384","11000UQ152PS201912151097","UQS500","UQSA52"," ","UQSA52","11000URZ000000001521"," ","분당신설","11000"," ","EMA0009","2019-12-15 00:00:00.0","6480.22790828","748.95659659"
"40385","11000UQ152PS201912151098","UQS500","UQSA52"," ","UQSA52","11000URZ199104012232","11000NTC199104012262","5호선 행당정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","5936.75528631","767.75550422"
"40386","11000UQ152PS201912150698","UQS200","UQS210"," ","UQS210","11000URZ200905079502","11000NTC200905073288","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1490.26538446","217.58926929"
"40387","11000UQ152PS201912150699","UQS200","UQS290"," ","UQS290","11000URZ200607131733","11000NTC200607130230","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2241.75634830","188.73719463"
"40388","11000UQ152PS201912150700","UQS200","UQS210"," ","UQS210","11000URZ200702084147","11000NTC200702080741","노외주차장","11000","공공공지1","EMA0009","2019-12-15 00:00:00.0","913.90262734","145.40178830"
"40389","11000UQ152PS201912150701","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","7196.68421043","358.78188072"
"40390","11000UQ152PS201912150702","UQS200","UQS290"," ","UQS290","11000URZ200307309158","11000NTC200307304666","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","245.23720598","63.32794482"
"40391","11000UQ152PS201912150703","UQS200","UQS210"," ","UQS210","11000URZ200902266452","11000NTC200902262858","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","723.32650436","115.99404429"
"40392","11000UQ152PS201912150704","UQS200","UQS210"," ","UQS210","11000URZ200909281950","11000NTC200909283895","노외주차장","11000","①","EMA0009","2019-12-15 00:00:00.0","2180.37574226","189.41952522"
"40393","11000UQ152PS201912150706","UQS200","UQS210"," ","UQS210","11000URZ201302140180","11000NTC201302146752","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1718.22665727","206.12672139"
"40394","11000UQ152PS201912150707","UQS200","UQS210"," ","UQS210","11000URZ200108030675","11000NTC200108031121","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1777.85444427","209.78112291"
"40395","11000UQ152PS201912150708","UQS200","UQS210"," ","UQS210","11000URZ199812266814","11000NTC199812268451","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1815.00639083","189.80590636"
"40396","11000UQ152PS201912150709","UQS200","UQS210"," ","UQS210","11000URZ200904231214","11000NTC200904233232","노외주차장","11000","②","EMA0009","2019-12-15 00:00:00.0","5669.75098453","324.75827280"
"40397","11000UQ152PS201912150710","UQS200","UQS290"," ","UQS290","11000URZ199405067579","11000NTC199405064479","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","16835.28713700","613.66631821"
"40398","11000UQ152PS201912150711","UQS200","UQS210"," ","UQS210","11000URZ199909147914","11000NTC199909148998","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1400.37509412","150.00659681"
"40399","11000UQ152PS201912150712","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","12033.00539380","486.14412760"
"40400","11000UQ152PS201912150713","UQS200","UQS290"," ","UQS290","11000URZ201212201053","11000NTC201212206705","주차장","11000","①","EMA0009","2019-12-15 00:00:00.0","2336.00259601","255.65726736"
"40401","11000UQ152PS201912150714","UQS200","UQS210"," ","UQS210","11000URZ201711304526","11000NTC201711308348","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2086.91449237","191.68161442"
"40402","11000UQ152PS201912150716","UQS200","UQS290"," ","UQS290","11000URZ200807101774","11000NTC200807102041","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","4185.92584442","254.91762362"
"40403","11000UQ152PS201912150717","UQS200","UQS290"," ","UQS290","11000URZ198311258424","11000NTC198311255669","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","3553.38469405","238.14883470"
"40404","11000UQ152PS201912150718","UQS200","UQS210"," ","UQS210","11000URZ201005200778","11000NTC201005204942","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","194.48494157","55.55417159"
"40405","11000UQ152PS201912150719","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2409.29045217","201.88904532"
"40406","11000UQ152PS201912150720","UQS200","UQS290"," ","UQS290","11000URZ200107231456","11000NTC200107231071","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","998.05355037","160.74064088"
"40407","11000UQ152PS201912150721","UQS200","UQS290"," ","UQS290","11000URZ201410108325","11000NTC201410107307","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","3611.66543080","241.64996863"
"40408","11000UQ152PS201912150723","UQS200","UQS210"," ","UQS210","11000URZ200208315707","11000NTC200208313070","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","3296.23497130","317.87567596"
"40409","11000UQ152PS201912150724","UQS200","UQS290"," ","UQS290","11000URZ200308118973","11000NTC200308114716","망원1-1공영주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","998.60102801","146.63353917"
"40410","11000UQ152PS201912150725","UQS200","UQS290"," ","UQS290","11000URZ200207035220","11000NTC200207032822","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","3137.44708596","238.24189543"
"40411","11000UQ152PS201912150726","UQS200","UQS290"," ","UQS290","11000URZ200906044943","11000NTC200906043426","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","534.26133795","93.26322992"
"40412","11000UQ152PS201912150727","UQS200","UQS210"," ","UQS210","11000URZ200205303749","11000NTC200205302628","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2439.11398326","192.58346102"
"40413","11000UQ152PS201912150728","UQS200","UQS290"," ","UQS290","11000URZ200301087254","11000NTC200301083688","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","4917.08112650","294.02570364"
"40414","11000UQ152PS201912150729","UQS200","UQS290"," ","UQS290","11000URZ199910224332","11000NTC199910229106","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","34069.02642600","1417.72771835"
"40415","11000UQ152PS201912150730","UQS200","UQS290"," ","UQS290","11000URZ200201144798","11000NTC200201141977","한남유수지 복개주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","4320.91193394","317.15742086"
"40416","11000UQ152PS201912150874","UQS300","UQS390"," ","UQS390","11000URZ000000001521"," ","자동차정류장","11000"," ","EMA0009","2019-12-15 00:00:00.0","884.68714194","132.74606706"
"40417","11000UQ152PS201912150875","UQS300","UQS390"," ","UQS390","11000URZ000000001521"," ","자동차정류장","11000"," ","EMA0009","2019-12-15 00:00:00.0","667.67361807","113.95170703"
"40418","11000UQ152PS201912150731","UQS200","UQS210"," ","UQS210","11000URZ200512301714","11000NTC200512309446","주차장","11000","주2","EMA0009","2019-12-15 00:00:00.0","938.41632071","124.91778143"
"40419","11000UQ152PS201912151588","UQS500","UQS510"," ","UQS510","11000URZ201009305643","11000NTC201009305436","일반철도(인천공항철도본선)","11000"," ","EMA0009","2019-12-15 00:00:00.0","852.60826481","185.45121971"
"40420","11000UQ152PS201912151589","UQS500","UQSA52"," ","UQSA52","11000URZ201111033763","11000NTC201111036296","도시철도(6호선)","11000"," ","EMA0009","2019-12-15 00:00:00.0","20867.05120960","1610.37673941"
"40421","11000UQ152PS201912151592","UQS500","UQSA54"," ","UQSA54","11000URZ201112223372","11000NTC201112226350","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","1426.63527378","156.33530109"
"40422","11000UQ152PS201912151593","UQS500","UQSA52"," ","UQSA52","11000URZ201002111149","11000NTC201002114505","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","7490.40646135","923.35680562"
"40423","11590UQ152PS202110150002","UQS500","UQSA52"," ","UQSA52","11590URZ202110140002","11590NTC202110140002","남성정거장(7호선)","11590"," ","EMA0009","2021-10-15 00:00:00.0","5123.44249460","674.09109477"
"40424","11000UQ152PS202203150001","UQS550","UQS559"," ","UQS559","11000URZ202110220001","11000NTC202203140008","궤도 (모노레일)","11000"," ","EMA0009","2022-03-15 00:00:00.0","380.76982111","249.67254315"
"40425","11000UQ152PS202204060001","UQS500","UQSA52"," ","UQSA52","11000URZ202204010004","11500NTC202204010001","마곡정거장(마곡역)","11000","3","EMA0009","2022-04-06 00:00:00.0","7332.27100000","588.37824019"
"40426","11290UQ152PS202108200001","UQS200","UQS290"," ","UQS290","11290URZ202108200001","11000NTC202108200002","주차장","11290"," ","EMA0009","2021-08-20 00:00:00.0","2406.52517254","241.57194948"
"40427","11260UQ152PS202107290001","UQS200","UQS290"," ","UQS290","11260URZ202105210002","11260NTC202105210009","주차장","11260"," ","EMA0009","2021-07-29 00:00:00.0","2135.06973051","254.99619484"
"40428","11000UQ152PS202107290001","UQS200","UQS290"," ","UQS290","11000URZ202107160007","11260NTC202107160002","주차장","11000","1","EMA0009","2021-07-29 00:00:00.0","762.14397316","120.03932682"
"40429","11000UQ152PS202107290002","UQS300","UQS330"," ","UQS330","11000URZ202107160008","11260NTC202107160002","공영차고지","11000"," ","EMA0009","2021-07-29 00:00:00.0","50279.14920801","958.68544020"
"40430","11000UQ152PS202107200003","UQS200","UQS290"," ","UQS290","11000URZ202107080006","11000NTC202107080002","주차장","11000","1","EMA0009","2021-07-20 00:00:00.0","3869.67036348","319.51616461"
"40431","11110UQ152PS202106220003","UQS200","UQS210"," ","UQS210","11110URZ202106160004","11110NTC202106160002","노외주차장","11110","①","EMA0009","2021-06-22 00:00:00.0","377.06296000","106.65501707"
"40432","11350UQ152PS202107090001","UQS500","UQSA52"," ","UQSA52","11350URZ202107050002","11350NTC202107050002","도시철도(지하철6호선 화랑대역)","11350"," ","EMA0009","2021-07-09 00:00:00.0","11013.87094912","1895.52018698"
"40433","11350UQ152PS202107090002","UQS500","UQSA52"," ","UQSA52","11350URZ202107050003","11350NTC202107050002","도시철도(지하철7호선 공릉역)","11350"," ","EMA0009","2021-07-09 00:00:00.0","5180.74668216","481.48375966"
"40434","11440UQ152PS202106080001","UQS500","UQSA52"," ","UQSA52","11440URZ202106020001","11440NTC202106020004","지하철역사","11440"," ","EMA0009","2021-06-08 00:00:00.0","10642.97421987","1219.00347744"
"40435","11110UQ152PS202106220001","UQS200","UQS210"," ","UQS210","11110URZ202106160004","11110NTC202106160002","노외주차장","11110","①","EMA0009","2021-06-22 00:00:00.0","377.06296000","106.65501707"
"40436","11000UQ152PS202107200002","UQS200","UQS290"," ","UQS290","11000URZ202106130002","11470NTC202106130001","주차장시설 기타","11000","①","EMA0009","2021-07-20 00:00:00.0","1283.52716950","160.45996252"
"40437","11000UQ152PS202106230001","UQS200","UQS290"," ","UQS290","11000URZ202106130002","11470NTC202106130001","주차장시설 기타","11000","①","EMA0009","2021-06-23 00:00:00.0","1283.52716950","160.45996252"
"40438","11000UQ152PS202107200001","UQS200","UQS290"," ","UQS290","11000URZ202106130002","11470NTC202106130001","주차장시설 기타","11000","①","EMA0009","2021-07-20 00:00:00.0","1283.52716950","160.45996252"
"40439","11230UQ152PS202107290002","UQS200","UQS290"," ","UQS290","11230URZ202107280001","11230NTC202107280001","주차장","11230"," ","EMA0009","2021-07-29 00:00:00.0","572.48966000","108.23354294"
"40440","11230UQ152PS202107290001","UQS200","UQS290"," ","UQS290","11230URZ202107280001","11230NTC202107280001","주차장","11230"," ","EMA0009","2021-07-29 00:00:00.0","572.48966000","108.23354294"
"40441","11230UQ152PS202106210001","UQS500","UQSA52"," ","UQSA52","11230URZ202104200001","11000NTC202106140002","지하철역사","11230"," ","EMA0009","2021-06-21 00:00:00.0","153849.18172678","2250.38473236"
"40442","11000UQ152PS202106290001","UQS200","UQS290"," ","UQS290","11000URZ202106240001","11000NTC202106240002","주차장시설 기타","11000"," ","EMA0009","2021-06-29 00:00:00.0","1353.81081860","186.77746850"
"40443","11140UQ152PS202107090001","UQS500","UQS549"," ","UQS549","11140URZ202107060004","11140NTC202107060002","철도시설 기타","11140"," ","EMA0009","2021-07-09 00:00:00.0","159.71254247","62.45677190"
"40444","11000UQ152PS202107130001","UQS300","UQS390"," ","UQS390","11000URZ202107070001","11000NTC202107070002","복합환승센터","11000","？？","EMA0009","2021-07-13 00:00:00.0","55522.09400015","1870.81072296"
"40445","11680UQ152PS202107130002","UQS200","UQS290"," ","UQS290","11000URZ202107070002","11680NTC202107070001","주차장","11680","3","EMA0009","2021-07-13 00:00:00.0","658.71115000","105.82517528"
"40446","11230UQ152PS202204210001","UQS200","UQS290"," ","UQS290","11230URZ202204210001","11230NTC202204210001","주차장","11230","①","EMA0009","2022-04-21 00:00:00.0","2187.28557790","227.62599160"
"40447","11000UQ152PS201912151659","UQS500","UQS520"," ","UQS520","11000URZ201808162889","11000NTC201808160002","철도","11000","2","EMA0009","2019-12-15 00:00:00.0","15689.47494200","3841.76079936"
"40448","11000UQ152PS201912151310","UQS500","UQSA54"," ","UQSA54","11000URZ199108132638","11000NTC199108132543","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","533.03415983","93.36473434"
"40449","11000UQ152PS201912151311","UQS500","UQSA54"," ","UQSA54","11000URZ199212214482","11000NTC199212213460","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","429.69288395","107.39676141"
"40450","11000UQ152PS201912151312","UQS500","UQSA54"," ","UQSA54","11000URZ199212214904","11000NTC199212213460","7호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","483.21730883","118.77641599"
"40451","11000UQ152PS201912151313","UQS500","UQSA54"," ","UQSA54","11000URZ199212214909","11000NTC199212213460","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","376.68827350","77.86666116"
"40452","11000UQ152PS201912151314","UQS500","UQSA54"," ","UQSA54","11000URZ199204104919","11000NTC199204103000","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","254.93268163","71.17951025"
"40453","11000UQ152PS201912151315","UQS500","UQSA54"," ","UQSA54","11000URZ199212215265","11000NTC199212213460","7호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","417.69792270","86.64446908"
"40454","11000UQ152PS201912151316","UQS500","UQSA54"," ","UQSA54","11000URZ199212215268","11000NTC199212213460","7호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","418.00350066","83.48813205"
"40455","11000UQ152PS201912151317","UQS500","UQSA54"," ","UQSA54","11000URZ199212215354","11000NTC199212213460","7호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","358.65800759","75.42920359"
"40456","11000UQ152PS201912151318","UQS500","UQSA54"," ","UQSA54","11000URZ199212215355","11000NTC199212213460","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","428.82416894","83.88602255"
