gid,lbl,val
다사456476,1046.000000,1046.000000
다사483448,314.000000,314.000000
다사477443,396.000000,396.000000
다사464452,303.000000,303.000000
다사466451,607.000000,607.000000
다사466455,579.000000,579.000000
다사489454,344.000000,344.000000
다사484447,363.000000,363.000000
다사472436,214.000000,214.000000
다사461462,29.000000,29.000000
다사465443,153.000000,153.000000
다사463493,103.000000,103.000000
다사474453,390.000000,390.000000
다사489463,320.000000,320.000000
다사501467,551.000000,551.000000
다사502471,187.000000,187.000000
다사467453,33.000000,33.000000
다사461469,401.000000,401.000000
다사480446,293.000000,293.000000
다사455466,213.000000,213.000000
다사483463,122.000000,122.000000
다사475440,846.000000,846.000000
다사465465,577.000000,577.000000
다사481446,223.000000,223.000000
다사476443,157.000000,157.000000
다사470469,57.000000,57.000000
다사461465,7.000000,7.000000
다사464490,393.000000,393.000000
다사473475,38.000000,38.000000
다사470465,10.000000,10.000000
다사486453,377.000000,377.000000
다사477452,283.000000,283.000000
다사473451,836.000000,836.000000
다사467472,550.000000,550.000000
다사461464,43.000000,43.000000
다사458475,336.000000,336.000000
다사463477,327.000000,327.000000
다사461495,43.000000,43.000000
다사462483,176.000000,176.000000
다사496475,352.000000,352.000000
다사473444,84.000000,84.000000
다사468484,249.000000,249.000000
다사472485,44.000000,44.000000
다사473480,410.000000,410.000000
다사462458,0.000000,0.000000
다사476445,292.000000,292.000000
다사466464,492.000000,492.000000
다사465453,982.000000,982.000000
다사463460,0.000000,0.000000
다사471451,45.000000,45.000000
다사472445,12.000000,12.000000
다사483447,427.000000,427.000000
다사463476,429.000000,429.000000
다사454467,660.000000,660.000000
다사464455,1295.000000,1295.000000
다사463464,643.000000,643.000000
다사474449,17.000000,17.000000
다사467489,298.000000,298.000000
다사466452,687.000000,687.000000
다사478455,419.000000,419.000000
다사456470,724.000000,724.000000
다사466491,14.000000,14.000000
다사465470,21.000000,21.000000
다사469440,90.000000,90.000000
다사468447,162.000000,162.000000
다사496474,297.000000,297.000000
다사467444,170.000000,170.000000
다사463481,415.000000,415.000000
다사459468,191.000000,191.000000
다사477454,393.000000,393.000000
다사465440,104.000000,104.000000
다사485448,729.000000,729.000000
다사497469,1305.000000,1305.000000
다사466445,70.000000,70.000000
다사476481,578.000000,578.000000
다사496476,492.000000,492.000000
다사468475,240.000000,240.000000
다사475465,0.000000,0.000000
다사473485,233.000000,233.000000
다사472433,219.000000,219.000000
다사467480,154.000000,154.000000
다사474473,273.000000,273.000000
다사471464,0.000000,0.000000
다사482460,323.000000,323.000000
다사465448,419.000000,419.000000
다사458474,6.000000,6.000000
다사468439,154.000000,154.000000
다사457465,733.000000,733.000000
다사467468,520.000000,520.000000
다사477462,313.000000,313.000000
다사467462,6.000000,6.000000
다사475459,323.000000,323.000000
다사473433,220.000000,220.000000
다사471477,484.000000,484.000000
다사461489,314.000000,314.000000
다사488463,140.000000,140.000000
다사473482,509.000000,509.000000
다사482450,745.000000,745.000000
다사488458,281.000000,281.000000
다사474440,53.000000,53.000000
다사467475,185.000000,185.000000
다사466435,45.000000,45.000000
다사464477,526.000000,526.000000
다사470466,50.000000,50.000000
다사476457,192.000000,192.000000
다사486459,455.000000,455.000000
다사474479,813.000000,813.000000
다사467457,170.000000,170.000000
다사497471,1487.000000,1487.000000
다사484453,357.000000,357.000000
다사458476,608.000000,608.000000
다사480460,347.000000,347.000000
다사469456,169.000000,169.000000
다사471480,633.000000,633.000000
다사475471,541.000000,541.000000
다사466448,87.000000,87.000000
다사479449,218.000000,218.000000
다사473481,762.000000,762.000000
다사472441,642.000000,642.000000
다사469432,660.000000,660.000000
다사474471,276.000000,276.000000
다사457476,338.000000,338.000000
다사496472,559.000000,559.000000
다사495469,19.000000,19.000000
다사457473,40.000000,40.000000
다사478446,305.000000,305.000000
다사454469,860.000000,860.000000
다사477460,299.000000,299.000000
다사471465,108.000000,108.000000
다사465481,649.000000,649.000000
다사479467,164.000000,164.000000
다사486444,119.000000,119.000000
다사473441,549.000000,549.000000
다사463462,31.000000,31.000000
다사478468,31.000000,31.000000
다사472475,0.000000,0.000000
다사458470,334.000000,334.000000
다사462493,225.000000,225.000000
다사492468,732.000000,732.000000
다사501470,292.000000,292.000000
다사465474,54.000000,54.000000
다사495468,17.000000,17.000000
다사500471,186.000000,186.000000
다사470457,625.000000,625.000000
다사458465,225.000000,225.000000
다사473440,448.000000,448.000000
다사476454,363.000000,363.000000
다사475445,336.000000,336.000000
다사469443,156.000000,156.000000
다사466460,102.000000,102.000000
다사471471,35.000000,35.000000
다사469444,131.000000,131.000000
다사499470,609.000000,609.000000
다사497472,619.000000,619.000000
다사460474,269.000000,269.000000
다사482453,443.000000,443.000000
다사486447,255.000000,255.000000
다사465442,382.000000,382.000000
다사473431,0.000000,0.000000
다사464485,716.000000,716.000000
다사465441,464.000000,464.000000
다사469451,52.000000,52.000000
다사468488,297.000000,297.000000
다사462474,10.000000,10.000000
다사466459,0.000000,0.000000
다사479455,171.000000,171.000000
다사462472,294.000000,294.000000
다사466485,33.000000,33.000000
다사467440,86.000000,86.000000
다사455472,353.000000,353.000000
다사463467,413.000000,413.000000
다사468452,281.000000,281.000000
다사473460,607.000000,607.000000
다사461468,274.000000,274.000000
다사472440,657.000000,657.000000
다사470446,195.000000,195.000000
다사472458,527.000000,527.000000
다사462487,29.000000,29.000000
다사455474,548.000000,548.000000
다사466447,11.000000,11.000000
다사474459,821.000000,821.000000
다사455476,121.000000,121.000000
다사466482,303.000000,303.000000
다사481465,552.000000,552.000000
다사463474,0.000000,0.000000
다사471448,98.000000,98.000000
다사480472,42.000000,42.000000
다사466465,406.000000,406.000000
다사473438,293.000000,293.000000
다사475448,157.000000,157.000000
다사470432,184.000000,184.000000
다사466462,6.000000,6.000000
다사471460,478.000000,478.000000
다사459469,367.000000,367.000000
다사487449,155.000000,155.000000
다사475481,394.000000,394.000000
다사469468,222.000000,222.000000
다사487479,0.000000,0.000000
다사474484,364.000000,364.000000
다사487469,126.000000,126.000000
다사466439,151.000000,151.000000
다사468451,326.000000,326.000000
다사469485,457.000000,457.000000
다사466453,879.000000,879.000000
다사471481,865.000000,865.000000
다사472444,61.000000,61.000000
다사475437,181.000000,181.000000
다사476463,11.000000,11.000000
다사459496,728.000000,728.000000
다사476470,109.000000,109.000000
다사469434,206.000000,206.000000
다사464484,465.000000,465.000000
다사465477,577.000000,577.000000
다사487445,0.000000,0.000000
다사484445,363.000000,363.000000
다사487480,221.000000,221.000000
다사501469,445.000000,445.000000
다사472451,12.000000,12.000000
다사470468,167.000000,167.000000
다사486450,361.000000,361.000000
다사458473,11.000000,11.000000
다사470456,266.000000,266.000000
다사476472,536.000000,536.000000
다사480449,481.000000,481.000000
다사477472,684.000000,684.000000
다사461488,185.000000,185.000000
다사474446,61.000000,61.000000
다사465452,181.000000,181.000000
다사471486,435.000000,435.000000
다사463491,1032.000000,1032.000000
다사472470,222.000000,222.000000
다사472438,160.000000,160.000000
다사478470,139.000000,139.000000
다사500468,864.000000,864.000000
다사475468,32.000000,32.000000
다사471467,90.000000,90.000000
다사465475,73.000000,73.000000
다사483452,903.000000,903.000000
다사473461,522.000000,522.000000
다사483459,179.000000,179.000000
다사461494,553.000000,553.000000
다사472450,315.000000,315.000000
다사469477,473.000000,473.000000
다사477438,0.000000,0.000000
다사478478,282.000000,282.000000
다사492473,0.000000,0.000000
다사459472,150.000000,150.000000
다사462470,42.000000,42.000000
다사462468,168.000000,168.000000
다사454474,901.000000,901.000000
다사463472,265.000000,265.000000
다사463458,0.000000,0.000000
다사472464,37.000000,37.000000
다사473448,321.000000,321.000000
다사487464,175.000000,175.000000
다사463490,463.000000,463.000000
다사478450,434.000000,434.000000
다사487460,402.000000,402.000000
다사473484,610.000000,610.000000
다사468441,79.000000,79.000000
다사468438,364.000000,364.000000
다사480469,481.000000,481.000000
다사459471,74.000000,74.000000
다사486460,391.000000,391.000000
다사465458,287.000000,287.000000
다사468459,172.000000,172.000000
다사470442,559.000000,559.000000
다사481466,489.000000,489.000000
다사472435,299.000000,299.000000
다사482457,323.000000,323.000000
다사485464,138.000000,138.000000
다사459464,10.000000,10.000000
다사474482,267.000000,267.000000
다사474436,431.000000,431.000000
다사467438,123.000000,123.000000
다사479469,507.000000,507.000000
다사475480,671.000000,671.000000
다사479472,36.000000,36.000000
다사485460,176.000000,176.000000
다사486455,509.000000,509.000000
다사480447,868.000000,868.000000
다사472443,156.000000,156.000000
다사476462,168.000000,168.000000
다사463465,438.000000,438.000000
다사463461,21.000000,21.000000
다사483445,376.000000,376.000000
다사481459,81.000000,81.000000
다사465464,428.000000,428.000000
다사470448,187.000000,187.000000
다사473447,436.000000,436.000000
다사488468,397.000000,397.000000
다사475438,271.000000,271.000000
다사467478,109.000000,109.000000
다사471469,36.000000,36.000000
다사486456,316.000000,316.000000
다사483453,458.000000,458.000000
다사478458,73.000000,73.000000
다사485461,440.000000,440.000000
다사460475,0.000000,0.000000
다사463488,143.000000,143.000000
다사486461,278.000000,278.000000
다사469486,20.000000,20.000000
다사457470,158.000000,158.000000
다사465485,0.000000,0.000000
다사466471,199.000000,199.000000
다사465468,0.000000,0.000000
다사462471,103.000000,103.000000
다사474445,199.000000,199.000000
다사467488,501.000000,501.000000
다사459467,388.000000,388.000000
다사471453,83.000000,83.000000
다사456472,174.000000,174.000000
다사465438,0.000000,0.000000
다사486445,196.000000,196.000000
다사472455,209.000000,209.000000
다사491463,124.000000,124.000000
다사469449,14.000000,14.000000
다사489461,415.000000,415.000000
다사464488,435.000000,435.000000
다사499471,546.000000,546.000000
다사482452,256.000000,256.000000
다사478457,306.000000,306.000000
다사472480,1107.000000,1107.000000
다사459477,626.000000,626.000000
다사466440,198.000000,198.000000
다사462482,520.000000,520.000000
다사488481,151.000000,151.000000
다사471483,653.000000,653.000000
다사465476,284.000000,284.000000
다사477461,175.000000,175.000000
다사498474,175.000000,175.000000
다사486448,254.000000,254.000000
다사476475,170.000000,170.000000
다사474448,234.000000,234.000000
다사470481,572.000000,572.000000
다사475479,635.000000,635.000000
다사467450,434.000000,434.000000
다사476447,138.000000,138.000000
다사465491,196.000000,196.000000
다사489455,205.000000,205.000000
다사475435,50.000000,50.000000
다사476438,37.000000,37.000000
다사470473,573.000000,573.000000
다사492467,426.000000,426.000000
다사467433,133.000000,133.000000
다사479462,26.000000,26.000000
다사476451,330.000000,330.000000
다사473437,371.000000,371.000000
다사482463,398.000000,398.000000
다사469452,822.000000,822.000000
다사477475,598.000000,598.000000
다사476440,255.000000,255.000000
다사465492,93.000000,93.000000
다사476453,133.000000,133.000000
다사464482,1392.000000,1392.000000
다사467452,203.000000,203.000000
다사474485,503.000000,503.000000
다사464489,106.000000,106.000000
다사472463,21.000000,21.000000
다사474456,127.000000,127.000000
다사483457,383.000000,383.000000
다사472432,84.000000,84.000000
다사472434,186.000000,186.000000
다사466438,158.000000,158.000000
다사487447,137.000000,137.000000
다사475467,99.000000,99.000000
다사471442,134.000000,134.000000
다사461474,65.000000,65.000000
다사477441,170.000000,170.000000
다사461470,123.000000,123.000000
다사473479,504.000000,504.000000
다사472442,234.000000,234.000000
다사478456,391.000000,391.000000
다사483458,374.000000,374.000000
다사468471,460.000000,460.000000
다사489459,186.000000,186.000000
다사461461,131.000000,131.000000
다사473459,807.000000,807.000000
다사487446,39.000000,39.000000
다사471454,125.000000,125.000000
다사475461,354.000000,354.000000
다사489460,142.000000,142.000000
다사478463,273.000000,273.000000
다사485454,296.000000,296.000000
다사471487,37.000000,37.000000
