gid,lon,lat
다사670496,127.1269943000,37.5455938000
다사683486,127.1417536000,37.5366259500
다사678495,127.1360548000,37.5447207200
다사690498,127.1496262000,37.5474658400
다사703498,127.1643428000,37.5475085900
다사668502,127.1247032000,37.5509946700
다사676491,127.1338084000,37.5411083600
다사686499,127.1450937000,37.5483536500
다사680504,127.1382796000,37.5528397500
다사676477,127.1338701000,37.5284895500
다사669499,127.1258488000,37.5482942400
다사689512,127.1484349000,37.5600812500
다사668494,127.1247393000,37.5437839500
다사674502,127.1314957000,37.5510160600
다사690516,127.1495502000,37.5636899800
다사687500,127.1462215000,37.5492583900
다사705530,127.1664783000,37.5763579400
다사678501,127.1360285000,37.5501287700
다사685477,127.1440559000,37.5285206900
다사669479,127.1259388000,37.5302674100
다사681499,127.1394334000,37.5483365100
다사678483,127.1361074000,37.5339046100
다사675487,127.1326942000,37.5374994700
다사685492,127.1439917000,37.5420408500
다사677475,127.1350107000,37.5266903700
다사675488,127.1326897000,37.5384008100
다사671487,127.1281666000,37.5374853000
다사674503,127.1314913000,37.5519174000
다사681493,127.1394595000,37.5429284600
다사716518,127.1789821000,37.5655763800
다사714516,127.1767252000,37.5637675200
다사679495,127.1371868000,37.5447242100
다사677494,127.1349272000,37.5438158900
다사677511,127.1348524000,37.5591386700
다사706509,127.1676949000,37.5574329700
다사673498,127.1303814000,37.5474071600
다사702515,127.1631418000,37.5628281900
다사687487,127.1462769000,37.5375409400
다사676503,127.1337555000,37.5519244500
다사667498,127.1235892000,37.5473857100
다사674499,127.1315090000,37.5483120400
다사678487,127.1360898000,37.5375099800
다사669477,127.1259478000,37.5284647300
다사672490,127.1292851000,37.5401928900
다사689492,127.1485195000,37.5420544100
다사686495,127.1451108000,37.5447482900
다사677489,127.1349492000,37.5393091800
다사678498,127.1360417000,37.5474247500
다사670498,127.1269853000,37.5473964800
다사685501,127.1439531000,37.5501529300
다사711499,127.1733952000,37.5484353300
다사704513,127.1654144000,37.5610319400
다사678490,127.1360767000,37.5402140100
다사666481,127.1225344000,37.5320593000
다사675478,127.1327340000,37.5293873800
다사685510,127.1439145000,37.5582650000
다사674496,127.1315224000,37.5456080200
다사672474,127.1293565000,37.5257714000
다사681496,127.1394465000,37.5456324800
다사682508,127.1405265000,37.5564520300
다사670487,127.1270347000,37.5374817300
다사713521,127.1755734000,37.5682711200
다사684497,127.1428382000,37.5465441400
다사686479,127.1451792000,37.5303267900
다사706502,127.1677229000,37.5511235700
다사672481,127.1293253000,37.5320808100
다사678499,127.1360373000,37.5483260900
다사669487,127.1259028000,37.5374781500
다사677478,127.1349975000,37.5293944000
다사671509,127.1280681000,37.5573147900
다사671482,127.1281890000,37.5329785900
다사706497,127.1677429000,37.5466168500
다사684478,127.1429199000,37.5294186200
다사713518,127.1755851000,37.5655670900
다사710514,127.1722039000,37.5619523400
다사704510,127.1654265000,37.5583279200
다사677504,127.1348832000,37.5528292900
다사671480,127.1281979000,37.5311759100
다사676508,127.1337335000,37.5564311500
다사696510,127.1563688000,37.5583019000
다사694503,127.1541335000,37.5519859000
다사709508,127.1710954000,37.5565411400
다사673510,127.1303280000,37.5582232400
다사683509,127.1416544000,37.5573568100
다사683497,127.1417062000,37.5465407100
다사674495,127.1315268000,37.5447066800
다사679497,127.1371781000,37.5465268900
다사683504,127.1416760000,37.5528501000
다사672506,127.1292137000,37.5546143300
다사677495,127.1349228000,37.5447172300
다사718513,127.1812659000,37.5610758000
다사666482,127.1225299000,37.5329606400
다사687490,127.1462641000,37.5402449700
다사684501,127.1428210000,37.5501495100
다사716514,127.1789975000,37.5619710100
다사668483,127.1247890000,37.5338691900
다사671473,127.1282292000,37.5248665000
다사710511,127.1722158000,37.5592483200
다사706503,127.1677189000,37.5520249100
다사676497,127.1337820000,37.5465164000
다사679500,127.1371650000,37.5492309100
다사686487,127.1451450000,37.5375375400
다사683503,127.1416803000,37.5519487600
다사679479,127.1372567000,37.5303027200
다사679492,127.1371999000,37.5420201800
다사702496,127.1632188000,37.5457026800
다사674508,127.1314691000,37.5564241000
다사705502,127.1665908000,37.5511203800
다사675504,127.1326190000,37.5528222700
다사673479,127.1304660000,37.5302816700
다사667497,127.1235937000,37.5464843700
다사680507,127.1382665000,37.5555437700
다사691486,127.1508087000,37.5366530700
다사680493,127.1383275000,37.5429249900
다사686474,127.1452005000,37.5258200600
다사666477,127.1225526000,37.5284539300
다사695511,127.1552324000,37.5591999400
다사684508,127.1427909000,37.5564589000
다사683507,127.1416630000,37.5555541300
다사709509,127.1710915000,37.5574424800
다사673471,127.1305015000,37.5230709200
다사669475,127.1259568000,37.5266620400
다사694511,127.1541002000,37.5591966300
다사695507,127.1552490000,37.5555945800
다사667488,127.1236345000,37.5383723000
다사718512,127.1812698000,37.5601744600
다사685495,127.1439788000,37.5447448800
다사713506,127.1756320000,37.5547509800
다사693509,127.1529763000,37.5573906300
다사710500,127.1722592000,37.5493335400
다사693508,127.1529805000,37.5564892900
다사703510,127.1642943000,37.5583247000
다사693499,127.1530181000,37.5483772100
다사714503,127.1767758000,37.5520500500
다사688475,127.1474597000,37.5267281900
다사688492,127.1473876000,37.5420510400
다사674506,127.1314780000,37.5546214200
다사683499,127.1416976000,37.5483434000
다사692503,127.1518693000,37.5519792400
다사687506,127.1461960000,37.5546664400
다사711529,127.1732772000,37.5754756000
다사711513,127.1733401000,37.5610541400
다사684476,127.1429285000,37.5276159300
다사676475,127.1338789000,37.5266868700
다사718511,127.1812736000,37.5592731100
다사709510,127.1710875000,37.5583438200
다사712525,127.1744253000,37.5718733700
다사672499,127.1292449000,37.5483049500
다사715514,127.1778653000,37.5619679300
다사705513,127.1665466000,37.5610351500
다사690512,127.1495671000,37.5600846200
다사671508,127.1280726000,37.5564134500
다사677477,127.1350019000,37.5284930600
다사673504,127.1303547000,37.5528152000
다사669474,127.1259613000,37.5257607000
다사689488,127.1485364000,37.5384490400
다사684506,127.1427995000,37.5546562200
다사665490,127.1213616000,37.5401677500
다사681500,127.1394291000,37.5492378500
다사711503,127.1733795000,37.5520407100
다사666484,127.1225208000,37.5347633200
다사683485,127.1417579000,37.5357246000
다사668476,127.1248206000,37.5275598000
다사709497,127.1711390000,37.5466263500
다사707531,127.1687393000,37.5772656600
다사669480,127.1259343000,37.5311687600
다사677488,127.1349536000,37.5384078300
다사671495,127.1281308000,37.5446960300
다사710509,127.1722237000,37.5574456300
다사695497,127.1552905000,37.5465811500
다사716509,127.1790169000,37.5574642900
다사672479,127.1293342000,37.5302781200
다사672491,127.1292806000,37.5410942300
다사675470,127.1327693000,37.5221766300
다사691511,127.1507035000,37.5591866300
다사680486,127.1383580000,37.5366156000
다사705501,127.1665948000,37.5502190300
다사705514,127.1665426000,37.5619364900
다사685485,127.1440217000,37.5357314500
다사706531,127.1676068000,37.5772624800
다사676482,127.1338481000,37.5329962700
다사673481,127.1304571000,37.5320843500
다사679494,127.1371912000,37.5438228600
다사670503,127.1269629000,37.5519031800
다사669488,127.1258983000,37.5383794900
다사676472,127.1338922000,37.5239828300
다사688494,127.1473791000,37.5438537300
다사712503,127.1745116000,37.5520438300
다사673477,127.1304749000,37.5284789800
다사680485,127.1383623000,37.5357142500
다사675485,127.1327030000,37.5356967900
다사685483,127.1440302000,37.5339287600
다사677483,127.1349755000,37.5339011200
다사713502,127.1756476000,37.5511456000
다사678503,127.1360197000,37.5519314500
다사702507,127.1631742000,37.5556174500
다사695512,127.1552283000,37.5601012800
다사684491,127.1428640000,37.5411360900
다사710526,127.1721565000,37.5727684400
다사678493,127.1360636000,37.5429180400
다사681479,127.1395202000,37.5303096500
다사681481,127.1395116000,37.5321123400
다사666485,127.1225162000,37.5356646600
다사677502,127.1348920000,37.5510266100
다사677517,127.1348260000,37.5645467100
다사667494,127.1236073000,37.5437803500
다사692514,127.1518232000,37.5618940000
다사681506,127.1394030000,37.5546458900
다사703513,127.1642821000,37.5610287300
다사667475,127.1236934000,37.5266548500
다사677490,127.1349448000,37.5402105200
다사682500,127.1405612000,37.5492413000
다사701509,127.1620339000,37.5574169000
다사698509,127.1586373000,37.5574071300
다사684507,127.1427952000,37.5555575600
다사677516,127.1348304000,37.5636453700
다사713525,127.1755577000,37.5718764900
다사672478,127.1293386000,37.5293767800
다사707510,127.1688231000,37.5583374900
다사688486,127.1474130000,37.5366429800
다사705504,127.1665828000,37.5529230600
다사699502,127.1597982000,37.5511010000
다사676501,127.1337643000,37.5501217700
다사673484,127.1304437000,37.5347883800
다사694499,127.1541502000,37.5483805300
다사700496,127.1609548000,37.5456962000
다사669502,127.1258353000,37.5509982600
다사696498,127.1564184000,37.5474858000
다사702514,127.1631458000,37.5619268500
다사712513,127.1744724000,37.5610572700
다사685488,127.1440088000,37.5384354800
다사679507,127.1371344000,37.5555403000
다사705507,127.1665707000,37.5556270900
다사674472,127.1316288000,37.5239758000
다사666475,127.1225617000,37.5266512400
다사677496,127.1349184000,37.5456185700
다사708501,127.1699911000,37.5502285700
다사694517,127.1540752000,37.5646046800
다사681511,127.1393813000,37.5591525900
다사683483,127.1417666000,37.5339219100
다사670478,127.1270751000,37.5293696500
다사701514,127.1620135000,37.5619236100
다사683477,127.1417924000,37.5285138500
다사714513,127.1767369000,37.5610634900
다사679482,127.1372436000,37.5330067500
다사672503,127.1292271000,37.5519103200
다사689518,127.1484094000,37.5654892900
다사676483,127.1338437000,37.5338976200
다사672483,127.1293163000,37.5338834900
다사690515,127.1495544000,37.5627886400
다사681487,127.1394855000,37.5375204000
다사712517,127.1744567000,37.5646626400
다사705529,127.1664823000,37.5754566000
다사666478,127.1225480000,37.5293552700
다사710502,127.1722513000,37.5511362200
다사694505,127.1541252000,37.5537885800
다사686504,127.1450724000,37.5528603600
다사700503,127.1609262000,37.5520056000
다사672476,127.1293476000,37.5275740900
다사670485,127.1270437000,37.5356790500
다사669503,127.1258308000,37.5518996000
다사704528,127.1653539000,37.5745520600
다사669498,127.1258533000,37.5473929000
다사685506,127.1439317000,37.5546596400
다사686493,127.1451194000,37.5429456000
다사713520,127.1755773000,37.5673697800
다사676478,127.1338657000,37.5293909000
다사676485,127.1338349000,37.5357003000
다사701526,127.1619647000,37.5727397000
다사674507,127.1314735000,37.5555227600
다사680494,127.1383232000,37.5438263400
다사668486,127.1247754000,37.5365732200
다사712518,127.1744528000,37.5655639800
다사673497,127.1303859000,37.5465058200
다사673501,127.1303681000,37.5501111800
다사694498,127.1541544000,37.5474791900
다사670501,127.1269718000,37.5501005000
다사694504,127.1541294000,37.5528872400
다사673485,127.1304393000,37.5356897200
다사679511,127.1371169000,37.5591456500
다사707501,127.1688590000,37.5502254000
다사676476,127.1338745000,37.5275882100
다사695503,127.1552656000,37.5519892100
다사706500,127.1677309000,37.5493208800
다사705509,127.1665627000,37.5574297800
다사699496,127.1598228000,37.5456929400
다사699515,127.1597449000,37.5628184500
다사673500,127.1303725000,37.5492098400
다사673480,127.1304615000,37.5311830100
다사673495,127.1303948000,37.5447031400
다사671475,127.1282203000,37.5266691900
다사679503,127.1371518000,37.5519349300
다사671490,127.1281532000,37.5401893300
다사715497,127.1779312000,37.5466450800
다사708507,127.1699672000,37.5556366400
다사672511,127.1291914000,37.5591210300
다사686492,127.1451236000,37.5420442600
다사680496,127.1383144000,37.5456290200
다사670475,127.1270886000,37.5266656200
다사672492,127.1292762000,37.5419955700
다사675500,127.1326367000,37.5492169100
다사679515,127.1370994000,37.5627510100
다사670491,127.1270168000,37.5410871000
다사718501,127.1813120000,37.5502596700
다사717505,127.1801645000,37.5538619900
다사679512,127.1371125000,37.5600469900
다사689483,127.1485576000,37.5339423200
다사689510,127.1484433000,37.5582785700
다사674501,127.1315002000,37.5501147200
다사669493,127.1258758000,37.5428862000
다사675479,127.1327295000,37.5302887300
다사681505,127.1394074000,37.5537445500
다사714518,127.1767174000,37.5655702000
다사682497,127.1405742000,37.5465372700
다사670500,127.1269763000,37.5491991600
다사667487,127.1236390000,37.5374709600
다사713519,127.1755812000,37.5664684400
다사674505,127.1314824000,37.5537200800
다사686482,127.1451663000,37.5330308200
다사675489,127.1326853000,37.5393021600
다사666496,127.1224663000,37.5455794100
다사706504,127.1677149000,37.5529262500
다사706506,127.1677069000,37.5547289400
다사703507,127.1643064000,37.5556206800
다사688487,127.1474088000,37.5375443200
다사708524,127.1698996000,37.5709594500
다사670483,127.1270527000,37.5338763600
다사674504,127.1314869000,37.5528187400
다사682502,127.1405525000,37.5510439800
다사717502,127.1801760000,37.5511579600
다사693504,127.1529972000,37.5528839200
다사702510,127.1631620000,37.5583214800
다사675491,127.1326765000,37.5411048400
다사668477,127.1248161000,37.5284611400
다사681494,127.1394551000,37.5438298000
다사674510,127.1314602000,37.5582267800
다사701498,127.1620787000,37.5475021300
다사705503,127.1665868000,37.5520217200
다사667493,127.1236119000,37.5428790100
다사673503,127.1303592000,37.5519138600
다사711498,127.1733991000,37.5475339800
다사698513,127.1586209000,37.5610125000
다사687484,127.1462897000,37.5348369100
다사680477,127.1383972000,37.5285035000
다사686506,127.1450638000,37.5546630400
다사681501,127.1394248000,37.5501391900
다사688518,127.1472771000,37.5654859100
다사679481,127.1372479000,37.5321054100
다사689499,127.1484899000,37.5483638100
다사680491,127.1383362000,37.5411223100
다사677515,127.1348348000,37.5627440300
다사684485,127.1428898000,37.5357280300
다사676514,127.1337070000,37.5618391800
다사685490,127.1440002000,37.5402381600
다사696512,127.1563605000,37.5601045900
다사671507,127.1280771000,37.5555121100
다사668479,127.1248071000,37.5302638200
다사711526,127.1732890000,37.5727715800
다사682484,127.1406304000,37.5348198200
다사687474,127.1463322000,37.5258234600
다사703502,127.1643266000,37.5511139600
다사687512,127.1461704000,37.5600744900
다사689511,127.1484391000,37.5591799100
다사709512,127.1710796000,37.5601465100
다사683466,127.1418398000,37.5185990500
다사677485,127.1349667000,37.5357038100
다사687494,127.1462471000,37.5438503400
다사688497,127.1473663000,37.5465577500
다사668498,127.1247212000,37.5473893100
다사678478,127.1361293000,37.5293978900
다사716510,127.1790130000,37.5583656400
다사695501,127.1552739000,37.5501865200
다사677487,127.1349580000,37.5375064900
다사669504,127.1258262000,37.5528009400
다사688488,127.1474045000,37.5384456700
다사666495,127.1224708000,37.5446780700
다사695504,127.1552615000,37.5528905500
다사672510,127.1291958000,37.5582196900
다사666491,127.1224890000,37.5410727100
다사696513,127.1563564000,37.5610059300
다사676516,127.1336982000,37.5636418600
다사676502,127.1337599000,37.5510231100
다사665491,127.1213570000,37.5410690900
다사679504,127.1371475000,37.5528362700
다사707496,127.1688789000,37.5457186800
다사689495,127.1485068000,37.5447584400
다사672487,127.1292985000,37.5374888600
다사693511,127.1529680000,37.5591933100
다사714504,127.1767719000,37.5529514000
다사675505,127.1326146000,37.5537236100
다사711518,127.1733205000,37.5655608500
다사673487,127.1304304000,37.5374924100
다사690488,127.1496684000,37.5384524000
다사666479,127.1225435000,37.5302566100
다사692500,127.1518819000,37.5492752200
다사682501,127.1405568000,37.5501426400
다사696504,127.1563936000,37.5528938500
다사666497,127.1224617000,37.5464807500
다사710519,127.1721842000,37.5664590500
다사683508,127.1416587000,37.5564554700
다사680492,127.1383319000,37.5420236500
다사686510,127.1450467000,37.5582684100
다사680481,127.1383797000,37.5321088800
다사714517,127.1767213000,37.5646688600
다사674478,127.1316022000,37.5293838600
다사676506,127.1337423000,37.5546284700
다사664476,127.1202936000,37.5275453300
다사688499,127.1473578000,37.5483604400
다사695505,127.1552573000,37.5537918900
다사679480,127.1372523000,37.5312040600
다사676481,127.1338525000,37.5320949300
다사677479,127.1349931000,37.5302957500
다사707500,127.1688630000,37.5493240600
다사707505,127.1688430000,37.5538307800
다사677482,127.1349799000,37.5329997800
다사684493,127.1428554000,37.5429387800
다사714519,127.1767135000,37.5664715400
다사682487,127.1406174000,37.5375238500
다사670479,127.1270706000,37.5302709900
다사665480,127.1214072000,37.5311543300
다사686484,127.1451578000,37.5348335100
다사687501,127.1462173000,37.5501597400
다사699508,127.1597736000,37.5565090600
다사666490,127.1224935000,37.5401713700
다사678477,127.1361336000,37.5284965500
다사683492,127.1417277000,37.5420340000
다사684479,127.1429156000,37.5303199700
다사663491,127.1190931000,37.5410618100
다사678492,127.1360679000,37.5420167000
다사680484,127.1383667000,37.5348129100
다사676473,127.1338877000,37.5248841800
다사677474,127.1350151000,37.5257890300
다사665478,127.1214163000,37.5293516500
다사672477,127.1293431000,37.5284754300
다사679491,127.1372043000,37.5411188400
다사713501,127.1756515000,37.5502442600
다사704509,127.1654305000,37.5574265800
다사671499,127.1281129000,37.5483013900
다사665483,127.1213935000,37.5338583600
다사710525,127.1721605000,37.5718671000
다사695499,127.1552822000,37.5483838400
다사689475,127.1485914000,37.5267315600
다사677499,127.1349052000,37.5483225900
다사698498,127.1586825000,37.5474923600
다사692501,127.1518777000,37.5501765600
다사685498,127.1439660000,37.5474489000
다사695500,127.1552781000,37.5492851800
다사687482,127.1462982000,37.5330342200
다사673506,127.1303458000,37.5546178800
다사684488,127.1428769000,37.5384320600
다사705505,127.1665788000,37.5538244100
다사693513,127.1529596000,37.5609959900
다사708510,127.1699553000,37.5583406600
다사664490,127.1202297000,37.5401641100
다사686498,127.1450980000,37.5474523100
다사678484,127.1361030000,37.5348059600
다사684496,127.1428425000,37.5456428000
다사674473,127.1316243000,37.5248771400
다사694510,127.1541044000,37.5582952900
다사684481,127.1429070000,37.5321226500
다사685496,127.1439745000,37.5456462200
다사687499,127.1462258000,37.5483570500
다사679486,127.1372261000,37.5366121200
다사689481,127.1485661000,37.5321396300
다사674471,127.1316332000,37.5230744500
다사681489,127.1394768000,37.5393230900
다사688483,127.1474258000,37.5339389500
다사683480,127.1417795000,37.5312178800
다사670507,127.1269449000,37.5555085400
다사704504,127.1654506000,37.5529198600
다사716513,127.1790014000,37.5610696700
다사691497,127.1507624000,37.5465678500
다사668490,127.1247574000,37.5401785900
다사712506,127.1744998000,37.5547478600
다사676479,127.1338613000,37.5302922400
다사685478,127.1440517000,37.5294220400
다사681484,127.1394985000,37.5348163700
다사713503,127.1756437000,37.5520469500
다사679509,127.1371256000,37.5573429800
다사685504,127.1439402000,37.5528569500
다사708495,127.1700149000,37.5448205100
다사672509,127.1292003000,37.5573183500
다사709514,127.1710717000,37.5619491900
다사685489,127.1440045000,37.5393368200
다사704497,127.1654788000,37.5466104600
다사674500,127.1315046000,37.5492133800
다사678476,127.1361380000,37.5275952100
다사687509,127.1461832000,37.5573704700
다사680502,127.1382883000,37.5510370700
다사709498,127.1711351000,37.5475277000
다사681509,127.1393900000,37.5573499100
다사710531,127.1721368000,37.5772751400
다사675477,127.1327384000,37.5284860400
다사671484,127.1281800000,37.5347812800
다사674492,127.1315401000,37.5420026500
다사712520,127.1744449000,37.5673666600
다사688506,127.1473281000,37.5546698300
다사695498,127.1552864000,37.5474825000
다사671474,127.1282248000,37.5257678500
다사675495,127.1326588000,37.5447102100
다사677493,127.1349316000,37.5429145400
다사700502,127.1609303000,37.5511042600
다사713497,127.1756671000,37.5466388800
다사684492,127.1428597000,37.5420374300
다사676471,127.1338966000,37.5230814900
다사693506,127.1529889000,37.5546866000
다사668489,127.1247619000,37.5392772400
다사671506,127.1280815000,37.5546107700
다사684489,127.1428726000,37.5393334000
다사679487,127.1372217000,37.5375134700
다사672486,127.1293030000,37.5365875200
다사694501,127.1541419000,37.5501832100
다사670482,127.1270572000,37.5329750200
다사697497,127.1575546000,37.5465877400
다사667485,127.1236481000,37.5356682800
다사668497,127.1247258000,37.5464879700
다사711508,127.1733598000,37.5565474200
다사706505,127.1677109000,37.5538276000
다사677492,127.1349360000,37.5420132000
다사689497,127.1484984000,37.5465611300
다사681491,127.1394682000,37.5411257700
다사686501,127.1450852000,37.5501563400
다사667477,127.1236843000,37.5284575400
다사682481,127.1406434000,37.5321157900
다사690505,127.1495966000,37.5537752300
다사708523,127.1699036000,37.5700581100
다사690510,127.1495755000,37.5582819400
다사717516,127.1801221000,37.5637767700
다사691510,127.1507077000,37.5582852900
다사684495,127.1428468000,37.5447414600
다사695495,127.1552988000,37.5447784700
다사686509,127.1450510000,37.5573670700
다사670480,127.1270661000,37.5311723400
다사677476,127.1350063000,37.5275917100
다사679498,127.1371737000,37.5474282300
다사716512,127.1790053000,37.5601683200
다사707530,127.1687433000,37.5763643200
다사703503,127.1643226000,37.5520153000
다사678500,127.1360329000,37.5492274300
다사674474,127.1316199000,37.5257784800
다사701511,127.1620258000,37.5592195900
다사670473,127.1270975000,37.5248629300
다사688471,127.1474767000,37.5231228000
다사671502,127.1280994000,37.5510054200
다사685500,127.1439574000,37.5492515900
다사688493,127.1473833000,37.5429523800
다사713516,127.1755929000,37.5637644100
다사707509,127.1688271000,37.5574361500
다사682507,127.1405309000,37.5555506900
다사670505,127.1269539000,37.5537058600
다사677506,127.1348744000,37.5546319800
다사716517,127.1789859000,37.5646750400
다사673489,127.1304215000,37.5392950900
다사673499,127.1303770000,37.5483085000
다사673473,127.1304926000,37.5248736000
다사703515,127.1642740000,37.5628314100
다사682495,127.1405828000,37.5447345900
다사673492,127.1304081000,37.5419991200
다사671503,127.1280950000,37.5519067500
다사675476,127.1327428000,37.5275847000
다사714501,127.1767836000,37.5502473600
다사682499,127.1405655000,37.5483399600
다사671500,127.1281084000,37.5492027400
다사675480,127.1327251000,37.5311900700
다사668496,127.1247303000,37.5455866300
다사709499,127.1711311000,37.5484290400
다사682488,127.1406131000,37.5384251900
다사679505,127.1371431000,37.5537376200
다사691513,127.1506951000,37.5609893100
다사675493,127.1326676000,37.5429075200
다사674490,127.1315490000,37.5401999700
다사716511,127.1790091000,37.5592669800
다사699498,127.1598146000,37.5474956300
다사670488,127.1270302000,37.5383830700
다사709506,127.1711034000,37.5547384500
다사687493,127.1462513000,37.5429490000
다사677480,127.1349887000,37.5311970900
다사710499,127.1722632000,37.5484321900
다사680505,127.1382752000,37.5537410900
다사715518,127.1778497000,37.5655733000
다사671483,127.1281845000,37.5338799300
다사691488,127.1508003000,37.5384557600
다사717513,127.1801337000,37.5610727400
다사680506,127.1382709000,37.5546424300
다사676507,127.1337379000,37.5555298100
다사680482,127.1383754000,37.5330102200
다사668501,127.1247077000,37.5500933300
다사672501,127.1292360000,37.5501076400
다사694512,127.1540960000,37.5600979700
다사683478,127.1417881000,37.5294151900
다사674489,127.1315534000,37.5392986300
다사669483,127.1259208000,37.5338727800
다사673494,127.1303992000,37.5438018000
다사688477,127.1474512000,37.5285308800
다사704511,127.1654224000,37.5592292600
다사686511,127.1450424000,37.5591697500
다사676496,127.1337864000,37.5456150600
다사664494,127.1202114000,37.5437694700
다사705528,127.1664863000,37.5745552600
다사684503,127.1428124000,37.5519521900
다사676494,127.1337952000,37.5438123800
다사693512,127.1529638000,37.5600946500
다사704502,127.1654587000,37.5511171700
다사688496,127.1473706000,37.5456564100
다사669476,127.1259523000,37.5275633900
다사702501,127.1631986000,37.5502093900
다사686481,127.1451706000,37.5321294800
다사671486,127.1281711000,37.5365839600
다사689485,127.1485491000,37.5357450100
다사672495,127.1292628000,37.5446995900
다사684499,127.1428296000,37.5483468300
다사670492,127.1270123000,37.5419884400
다사710510,127.1722197000,37.5583469700
다사700509,127.1609017000,37.5574136600
다사674475,127.1316155000,37.5266798300
다사672496,127.1292583000,37.5456009300
다사668493,127.1247438000,37.5428826100
다사686488,127.1451407000,37.5384388900
다사664493,127.1202159000,37.5428681300
다사668474,127.1248296000,37.5257571100
다사674487,127.1315623000,37.5374959500
다사685479,127.1440474000,37.5303233800
다사705499,127.1666028000,37.5484163500
다사691514,127.1506909000,37.5618906500
다사669484,127.1259163000,37.5347741300
다사672485,127.1293074000,37.5356861800
다사670481,127.1270616000,37.5320736800
다사691518,127.1506741000,37.5654960100
다사701502,127.1620624000,37.5511075000
다사665494,127.1213434000,37.5437731100
다사683496,127.1417105000,37.5456393700
다사693500,127.1530140000,37.5492785500
다사691503,127.1507372000,37.5519759000
다사685509,127.1439188000,37.5573636600
다사673483,127.1304482000,37.5338870400
다사688514,127.1472941000,37.5618805600
다사714523,127.1766979000,37.5700769100
다사708497,127.1700070000,37.5466232000
다사680490,127.1383406000,37.5402209700
다사690487,127.1496726000,37.5375510600
다사685502,127.1439488000,37.5510542700
다사687496,127.1462386000,37.5456530300
다사675490,127.1326809000,37.5402035000
다사677503,127.1348876000,37.5519279500
다사685494,127.1439831000,37.5438435400
다사689503,127.1484730000,37.5519691800
다사677491,127.1349404000,37.5411118600
다사686496,127.1451065000,37.5456496300
다사673475,127.1304838000,37.5266762900
다사693498,127.1530223000,37.5474758600
다사669494,127.1258713000,37.5437875400
다사676515,127.1337026000,37.5627405200
다사708513,127.1699434000,37.5610446900
다사675499,127.1326411000,37.5483155700
다사706514,127.1676749000,37.5619396800
다사715513,127.1778692000,37.5610665800
다사678488,127.1360855000,37.5384113300
다사685508,127.1439231000,37.5564623200
다사671510,127.1280636000,37.5582161300
다사716516,127.1789898000,37.5637737000
다사682509,127.1405222000,37.5573533700
다사671494,127.1281353000,37.5437946900
다사680512,127.1382447000,37.5600504700
다사707507,127.1688351000,37.5556334700
다사688484,127.1474215000,37.5348402900
다사687485,127.1462854000,37.5357382500
다사710496,127.1722750000,37.5457281600
다사703506,127.1643104000,37.5547193300
다사712504,127.1745077000,37.5529451800
다사668499,127.1247167000,37.5482906500
다사687498,127.1462300000,37.5474557100
다사687505,127.1462002000,37.5537651000
다사682498,127.1405698000,37.5474386200
다사672493,127.1292717000,37.5428969100
다사680499,127.1383014000,37.5483330400
다사689487,127.1485407000,37.5375477000
다사684504,127.1428081000,37.5528535300
다사688505,127.1473324000,37.5537684900
다사699509,127.1597695000,37.5574104000
다사682492,127.1405958000,37.5420305600
다사708512,127.1699474000,37.5601433500
다사703497,127.1643468000,37.5466072400
다사676489,127.1338172000,37.5393056700
다사712519,127.1744489000,37.5664653200
다사668491,127.1247529000,37.5410799300
다사666499,127.1224526000,37.5482834300
다사687491,127.1462599000,37.5411463100
다사680479,127.1383884000,37.5303061900
다사711510,127.1733519000,37.5583501100
다사667483,127.1236572000,37.5338655900
다사669481,127.1259298000,37.5320701000
다사674477,127.1316066000,37.5284825200
다사707508,127.1688311000,37.5565348100
다사706530,127.1676108000,37.5763611400
다사664478,127.1202845000,37.5293480100
다사676495,127.1337908000,37.5447137200
다사687511,127.1461746000,37.5591731500
다사681477,127.1395289000,37.5285069600
다사683491,127.1417321000,37.5411326600
다사682496,127.1405785000,37.5456359300
다사670484,127.1270482000,37.5347777100
다사665481,127.1214026000,37.5320556700
다사680480,127.1383841000,37.5312075300
다사700515,127.1608772000,37.5628217000
다사692488,127.1519322000,37.5384591000
다사687495,127.1462428000,37.5447516800
다사676484,127.1338393000,37.5347989600
다사664492,127.1202205000,37.5419667900
다사666498,127.1224572000,37.5473820900
다사710512,127.1722118000,37.5601496600
다사672494,127.1292673000,37.5437982500
다사682480,127.1406477000,37.5312144400
다사670494,127.1270033000,37.5437911200
다사667482,127.1236617000,37.5329642500
다사679510,127.1371213000,37.5582443200
다사685465,127.1441073000,37.5177045400
다사667490,127.1236255000,37.5401749800
다사701513,127.1620176000,37.5610222700
다사676500,127.1337687000,37.5492204300
다사684487,127.1428812000,37.5375307200
다사703496,127.1643508000,37.5457059000
다사705508,127.1665667000,37.5565284400
다사687510,127.1461789000,37.5582718100
다사683494,127.1417191000,37.5438366900
다사670474,127.1270931000,37.5257642800
다사711505,127.1733716000,37.5538433900
다사708506,127.1699712000,37.5547352900
다사684477,127.1429242000,37.5285172800
다사689500,127.1484857000,37.5492651600
다사666483,127.1225253000,37.5338619800
다사717514,127.1801298000,37.5619740800
다사673496,127.1303903000,37.5456044800
다사706501,127.1677269000,37.5502222200
다사714509,127.1767525000,37.5574581200
다사683501,127.1416889000,37.5501460800
다사666489,127.1224981000,37.5392700300
